1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
64	-0.460874	12.363543	3.735321	0.014786	2.7
65	-0.473879	12.034608	3.772515	0.017079	2.7
66	-0.500914	12.045378	3.771285	0.014949	2.5
67	-0.461533	11.735872	3.806942	0.010606	2.5
68	-0.426304	11.318068	3.856157	0.011049	2.2
69	-0.483414	12.074188	3.768000	0.021964	2.2
70	-0.519637	13.016537	3.663617	0.027488	2.4
71	-0.373628	14.016537	3.558991	0.007835	2.5
72	-0.484593	13.616897	3.600079	0.054868	2.9
73	-0.491822	14.561670	3.504435	0.009322	2.6
74	-0.500634	15.561670	3.408585	0.006204	2.7
75	-0.520075	15.277156	3.435318	0.026127	4.2
76	-0.503791	16.258692	3.344818	0.014180	5.9
77	-0.447511	15.838872	3.382936	0.012605	3.0
78	-0.424501	15.424033	3.421465	0.009434	2.9
79	-0.430040	16.383172	3.333681	0.016437	3.7
80	-0.480239	17.322463	3.251971	0.006360	2.8
81	-0.437082	18.284940	3.172298	0.023783	2.5
82	-0.520463	19.280654	3.093881	0.008587	2.5
83	-0.499223	18.860622	3.126483	0.014415	3.0
84	-0.534042	18.475935	3.156950	0.010393	2.4
85	-0.494199	18.066634	3.190025	0.011484	2.6
86	-0.429747	18.963185	3.118459	0.012507	2.3
87	-0.498816	19.860749	3.049958	0.012986	2.3
88	-0.405703	19.441167	3.081601	0.006983	2.4
89	-0.486986	19.658381	3.065138	0.027175	2.5
90	-0.481484	19.238274	3.097140	0.012948	2.3
91	-0.432821	18.818580	3.129784	0.020463	2.3
92	-0.547679	18.422724	3.161211	0.018488	2.4
93	-0.463079	18.002513	3.195270	0.007808	2.5
94	-0.464925	18.048197	3.191532	0.009210	2.5
95	-0.482398	17.698847	3.220343	0.016050	2.5
96	-0.522286	17.286143	3.255056	0.008503	2.6
97	-0.428359	18.258240	3.174456	0.003543	2.4
98	-0.504684	18.657813	3.142472	0.008140	2.4
99	-0.507424	18.657391	3.142505	0.011836	2.4
100	-0.481866	18.418713	3.161533	0.011868	2.4
101	-0.559769	18.196317	3.179471	0.014389	2.4
102	-0.513691	19.179866	3.101642	0.017203	2.4
103	-0.435032	20.173823	3.026767	0.034727	2.4
104	-0.439681	21.173823	2.954998	0.015583	2.3
105	-0.423714	20.753523	2.984743	0.009095	2.4
106	-0.461917	20.334631	3.014991	0.008493	2.4
107	-0.456720	19.978192	3.041217	0.019265	1.9
108	-0.443806	19.733696	3.059471	0.002053	2.3
109	-0.512151	19.711688	3.061125	0.006392	2.3
110	-0.494485	19.767633	3.056924	0.014390	2.4
111	-0.454228	19.743572	3.058729	0.035341	2.4
112	-0.474982	19.323344	3.090606	0.029003	2.3
113	-0.457296	18.903045	3.123159	0.028163	2.4
114	-0.532497	18.482745	3.156406	0.023495	2.3
115	-0.465094	19.434388	3.082118	0.006109	4.2
116	-0.480616	19.016120	3.114334	0.035052	3.1
117	-0.465436	18.596025	3.147375	0.033451	3.1
118	-0.486560	18.175725	3.181142	0.027207	2.3
119	-0.499916	17.755425	3.215641	0.047028	2.7
120	-0.502468	17.335125	3.250897	0.032841	3.2
121	-0.491621	16.914825	3.286935	0.044818	2.5
122	-0.517855	16.494525	3.323780	0.039999	2.2
123	-0.440867	16.074226	3.361461	0.060462	2.4
124	-0.456568	15.653926	3.400006	0.058211	2.8
125	-0.484478	15.233626	3.439445	0.046885	2.5
126	-0.539068	14.813326	3.479810	0.027634	2.4
127	-0.452496	14.393026	3.521133	0.047826	2.2
128	-0.565044	13.972726	3.563450	0.048932	2.3
129	-0.541244	13.552426	3.606796	0.052084	2.4
130	-0.498939	13.132126	3.651210	0.041305	2.4
131	-0.535983	12.711826	3.696731	0.050536	2.3
132	-0.578841	12.291526	3.743402	0.069360	2.5
133	-0.594868	11.871227	3.791266	0.049928	2.2
134	-0.585696	11.450927	3.840370	0.051458	2.4
135	-0.562088	11.030627	3.890762	0.031567	2.0
136	-0.612653	12.030626	3.772970	0.021531	2.0
137	-0.616720	11.641227	3.817980	0.024333	2.2
138	-0.622349	11.220927	3.867783	0.027253	2.1
139	-0.578130	10.800628	3.918902	0.023861	2.4
140	-0.597313	10.380337	3.971390	0.025328	2.4
141	-0.555760	9.960037	4.025304	0.015870	2.5
142	-0.598970	9.539737	4.080702	0.019809	2.3
143	-0.560535	9.119438	4.137645	0.019327	2.4
144	-0.649921	8.699138	4.196201	0.024078	2.3
145	-0.591444	8.278839	4.256438	0.018045	2.5
146	-0.655063	7.859218	4.318327	0.020836	2.2
147	-0.570968	7.438931	4.382146	0.025826	2.2
148	-0.589594	7.018664	4.447876	0.022612	2.4
149	-0.585803	6.598364	4.515614	0.013373	2.4
150	-0.639117	6.181967	4.584788	0.023951	2.4
151	-0.606421	5.761690	4.656789	0.019687	2.1
152	-0.669318	5.341390	4.731093	0.023673	2.3
153	-0.587261	4.921090	4.807805	0.027827	2.1
154	-0.697302	4.500790	4.887047	0.051223	2.1
155	-0.613791	4.080490	4.968944	0.033648	1.9
156	-0.641095	3.660190	5.053633	0.048109	2.5
157	-0.651342	3.239890	5.141259	0.049128	2.6
158	-0.703853	2.819590	5.231977	0.031148	2.2
159	-0.630605	2.399291	5.325954	0.026744	2.2
160	-0.656533	1.978991	5.423369	0.022728	2.1
161	-0.654300	1.558691	5.524414	0.022468	2.1
162	-0.637709	1.138391	5.629296	0.039234	2.2
163	-0.720629	0.718091	5.738237	0.040502	2.2
164	-0.662589	0.297791	5.851478	0.037343	2.2
165	-0.708798	0.000000	5.934455	0.039671	2.1
166	-0.664677	0.000000	5.934455	0.020694	2.6
167	-0.724388	0.000000	5.934455	0.020337	2.2
168	-0.756287	0.000000	5.934455	0.031832	2.0
169	-0.724989	0.000000	5.934455	0.023791	2.0
170	-0.637017	0.000000	5.934455	0.034262	2.2
171	-0.762936	0.996555	5.665594	0.042280	2.2
172	-0.738773	0.576255	5.775959	0.024542	2.2
173	-0.668752	0.155955	5.890708	0.011701	2.4
174	-0.837391	0.000000	5.934455	0.022823	2.1
175	-0.721568	0.000000	5.934455	0.032458	2.1
176	-0.766566	0.000000	5.934455	0.022305	2.2
177	-0.735425	0.000000	5.934455	0.022552	2.2
178	-0.720591	0.000000	5.934455	0.030164	2.1
179	-0.770152	0.821258	5.711108	0.024869	2.1
180	-0.773700	0.400958	5.823270	0.027249	2.2
181	-0.727227	0.000000	5.934455	0.016993	2.1
182	-0.762728	0.999993	5.664709	0.009369	2.1
183	-0.775989	0.856523	5.701893	0.007120	2.2
184	-0.710454	1.421171	5.558298	0.044756	2.1
185	-0.712864	2.421158	5.320982	0.029653	2.1
186	-0.740422	3.421158	5.103098	0.020230	2.3
187	-0.700769	3.000858	5.192462	0.018592	2.2
188	-0.713725	4.000857	4.984771	0.009591	2.1
189	-0.744701	3.584727	5.069145	0.019377	2.1
190	-0.741777	4.483064	4.890446	0.028915	2.2
191	-0.711866	4.062764	4.972459	0.019190	2.2
192	-0.741605	5.062763	4.781671	0.037440	2.2
193	-0.735429	6.062763	4.604983	0.043106	2.1
194	-0.776800	7.062763	4.440887	0.015850	1.9
195	-0.756831	6.642463	4.508410	0.022300	2.1
196	-0.794243	7.642449	4.351009	0.019797	2.0
197	-0.782559	7.225386	4.415300	0.024613	2.1
198	-0.754722	7.143939	4.428078	0.020246	2.0
199	-0.739147	8.143939	4.276140	0.019989	2.4
200	-0.723395	7.723695	4.338702	0.019665	2.4
201	-0.700400	8.526074	4.220797	0.007447	3.2
202	-0.774559	8.107883	4.281436	0.010808	3.5
203	-0.777465	8.214173	4.265859	0.019200	2.6
204	-0.761775	8.821178	4.179028	0.033446	2.2
205	-0.728360	9.821177	4.043439	0.010277	2.5
206	-0.725001	10.194585	3.995038	0.009983	3.4
207	-0.769878	10.904283	3.906170	0.021848	2.3
208	-0.752406	11.904028	3.787486	0.028675	2.2
209	-0.774234	12.904028	3.675774	0.019963	2.1
210	-0.772567	12.483728	3.721914	0.017362	2.3
211	-0.766771	13.483645	3.613990	0.021661	2.5
212	-0.732012	14.483594	3.512146	0.031213	2.5
213	-0.681004	15.483594	3.415879	0.004538	2.8
214	-0.757961	16.476582	3.325371	0.027759	2.4
215	-0.737718	16.062357	3.362537	0.016572	2.4
216	-0.734888	15.642062	3.401106	0.030881	2.5
217	-0.805001	15.223273	3.440428	0.034984	2.2
218	-0.672090	16.223273	3.348001	0.009575	2.3
219	-0.705810	17.223248	3.260412	0.011366	2.5
220	-0.781319	16.961701	3.282876	0.026173	2.5
221	-0.781890	16.652555	3.309830	0.014360	2.5
222	-0.692511	17.652267	3.224224	0.011323	2.2
223	-0.740686	17.243391	3.258695	0.015793	2.4
224	-0.749282	16.823642	3.294859	0.011545	2.5
225	-0.670244	17.619746	3.226939	0.014945	2.5
226	-0.738906	17.267288	3.256660	0.015076	2.8
227	-0.731096	16.848688	3.292678	0.004835	2.4
228	-0.700250	16.994490	3.280043	0.015013	2.3
229	-0.787599	16.618175	3.312855	0.010573	2.1
230	-0.801833	16.303799	3.340774	0.026625	2.4
231	-0.759503	15.883730	3.378822	0.002782	2.4
232	-0.702112	16.480584	3.325016	0.024056	2.5
233	-0.846065	16.095049	3.359574	0.029342	2.5
234	-0.760469	17.095003	3.271388	0.016493	2.5
235	-0.775219	16.674703	3.307884	0.006161	2.4
236	-0.732707	17.557775	3.232125	0.037527	2.5
237	-0.825194	18.557355	3.150452	0.029379	2.3
238	-0.708777	19.557354	3.072773	0.026894	2.2
239	-0.759324	20.557354	2.998833	0.026624	2.2
240	-0.733311	21.557354	2.928367	0.032707	2.2
241	-0.785810	21.137054	2.957576	0.025492	2.2
242	-0.709619	22.137054	2.889014	0.024269	2.1
243	-0.772638	21.716754	2.917440	0.023730	2.6
244	-0.770058	22.716754	2.850705	0.012657	3.3
245	-0.756314	23.716646	2.786961	0.020451	2.3
246	-0.759430	24.712130	2.726269	0.014544	2.2
247	-0.683474	25.709949	2.668030	0.012756	2.2
248	-0.772631	25.373948	2.687361	0.013847	2.2
249	-0.717612	24.982302	2.710250	0.028540	2.2
250	-0.737384	25.982237	2.652567	0.011119	2.1
251	-0.730263	25.562193	2.676497	0.011975	2.6
252	-0.738999	26.080928	2.647007	0.018841	2.1
253	-0.759315	27.063625	2.592887	0.030295	2.2
254	-0.768272	28.047436	2.540878	0.032113	2.1
255	-0.741806	29.047436	2.490109	0.019949	2.1
256	-0.759693	30.047259	2.441337	0.020231	2.1
257	-0.759401	31.046353	2.394472	0.017986	2.1
258	-0.762278	32.046324	2.349334	0.024445	2.3
259	-0.727451	31.626025	2.368097	0.009904	2.1
260	-0.818198	31.205824	2.387158	0.047710	2.4
261	-0.738357	32.205824	2.342292	0.010215	2.1
262	-0.759011	31.786243	2.360910	0.001764	1.8
263	-0.683048	31.736609	2.363132	0.005208	2.3
264	-0.640711	31.677135	2.365800	0.018604	2.0
265	-0.804786	32.571056	2.326323	0.029611	2.2
266	-0.732210	33.571056	2.283693	0.018444	2.2
267	-0.740721	33.150760	2.301418	0.022578	2.1
268	-0.793409	32.730460	2.319421	0.005924	2.1
269	-0.746363	33.697448	2.278416	0.002115	2.1
270	-0.685355	33.775944	2.275151	0.007583	2.1
271	-0.700872	33.823553	2.273175	0.021752	2.1
272	-0.758782	34.214205	2.257092	0.023932	2.2
273	-0.735802	35.214205	2.216941	0.037839	2.2
274	-0.751742	34.793906	2.233641	0.009391	2.1
275	-0.786986	34.381071	2.250292	0.011762	2.2
276	-0.772608	34.033431	2.264506	0.022844	2.6
277	-0.756932	34.937540	2.227906	0.020011	2.0
278	-0.745830	35.907579	2.189929	0.013286	2.2
279	-0.713074	36.907094	2.152129	0.023906	2.4
280	-0.748282	37.907018	2.115598	0.011322	2.2
281	-0.770061	38.806827	2.083768	0.050389	2.1
282	-0.724336	38.396332	2.098169	0.008516	2.0
283	-0.690490	37.976037	2.113122	0.025907	2.3
284	-0.799592	38.973485	2.077978	0.004587	2.2
285	-0.689695	38.926150	2.079619	0.019810	2.3
286	-0.648453	39.003089	2.076952	0.014702	2.5
287	-0.788928	39.998169	2.043070	0.025623	2.6
288	-0.771354	39.577870	2.057246	0.003772	4.0
289	-0.775630	39.198396	2.070214	0.017243	2.5
290	-0.760300	38.831166	2.082920	0.019184	2.3
291	-0.787143	39.461040	2.061221	0.028772	2.7
292	-0.714944	40.461040	2.027684	0.014867	2.7
293	-0.748789	40.040740	2.041646	0.004938	2.6
294	-0.661412	39.653369	2.054685	0.018321	2.3
295	-0.721175	40.592030	2.023371	0.008509	2.2
296	-0.795703	40.187318	2.036755	0.021912	2.2
297	-0.730831	41.185025	2.004077	0.018187	2.1
298	-0.718021	41.981095	1.978745	0.021563	3.0
299	-0.767717	41.560796	1.992039	0.011705	2.4
300	-0.747520	41.225543	2.002772	0.006588	2.3
301	-0.757643	42.040648	1.976876	0.017105	2.4
302	-0.851730	42.852405	1.951744	0.017633	2.5
303	-0.714271	43.819746	1.922617	0.002469	2.2
304	-0.673006	43.682629	1.926693	0.016775	3.0
305	-0.719045	44.130133	1.913455	0.016609	2.3
306	-0.806217	43.710619	1.925859	0.013633	2.1
307	-0.739329	44.563019	1.900821	0.014981	2.0
308	-0.757578	44.182958	1.911904	0.017595	2.5
309	-0.780773	43.762680	1.924311	0.007607	2.3
310	-0.701480	43.345682	1.936782	0.016156	2.4
311	-0.808259	44.296432	1.908581	0.035334	2.3
312	-0.718086	45.296430	1.879793	0.007020	2.1
313	-0.848305	46.296142	1.851868	0.024511	2.3
314	-0.697576	45.879279	1.863411	0.010561	2.1
315	-0.799702	45.460072	1.875164	0.019261	2.2
316	-0.755573	46.440207	1.847912	0.019074	2.2
317	-0.796888	46.019929	1.859500	0.036733	2.3
318	-0.728306	45.840001	1.864506	0.008556	2.5
319	-0.762541	46.839801	1.837027	0.039609	2.6
320	-0.730701	46.419520	1.848479	0.009742	2.5
321	-0.669344	45.999220	1.860075	0.017204	2.4
322	-0.752566	46.993525	1.832874	0.016851	2.2
323	-0.760357	47.992390	1.806338	0.002917	2.4
324	-0.766293	47.982611	1.806594	0.009191	2.4
325	-0.692671	47.782757	1.811843	0.018293	2.3
326	-0.717413	48.768838	1.786235	0.004912	2.2
327	-0.767403	49.463679	1.768621	0.023625	2.0
328	-0.725802	50.205776	1.750189	0.011119	2.4
329	-0.709288	49.785517	1.760580	0.016328	2.2
330	-0.733336	49.365525	1.771088	0.008726	3.3
331	-0.724549	50.352290	1.746595	0.011382	3.3
332	-0.711678	51.308497	1.723498	0.027592	2.7
333	-0.708622	52.308488	1.699988	0.030492	2.7
334	-0.768795	51.888188	1.709791	0.010916	2.4
335	-0.755431	52.407203	1.697702	0.010653	2.2
336	-0.864289	53.383368	1.675422	0.009095	2.8
337	-0.821320	53.121719	1.681337	0.017522	2.4
338	-0.714710	53.814734	1.665762	0.030329	2.3
339	-0.697777	53.672500	1.668935	0.026818	2.5
340	-0.758686	54.672500	1.646880	0.013512	2.6
341	-0.738184	55.664642	1.625568	0.015295	2.3
342	-0.735603	55.246989	1.634472	0.014658	2.8
343	-0.701848	54.826759	1.643530	0.022731	2.4
344	-0.699418	54.406600	1.652688	0.015268	2.5
345	-0.741781	55.401264	1.631171	0.012351	2.2
346	-0.773749	54.982117	1.640170	0.006808	2.5
347	-0.658475	54.591242	1.648651	0.001642	2.0
348	-0.664508	54.473073	1.651232	0.021312	2.6
349	-0.760242	54.188504	1.657481	0.010447	2.4
350	-0.731670	53.768455	1.666793	0.013484	2.2
351	-0.745692	53.749314	1.667220	0.023577	2.5
352	-0.731360	54.268174	1.655727	0.012958	2.3
353	-0.731521	55.268141	1.634018	0.024200	2.7
354	-0.774628	54.847849	1.643073	0.029619	2.3
355	-0.790018	55.847849	1.621692	0.029193	2.6
356	-0.773966	55.970251	1.619113	0.024333	2.8
357	-0.756340	55.549968	1.628003	0.011528	2.2
358	-0.772177	56.483882	1.608380	0.010855	2.9
359	-0.781124	57.209244	1.593463	0.022715	2.2
360	-0.740213	58.208973	1.573351	0.028883	2.1
361	-0.732867	59.208973	1.553736	0.046320	2.0
362	-0.754942	60.208973	1.534603	0.012182	2.2
363	-0.756845	61.208973	1.515936	0.036683	2.1
364	-0.756150	62.208972	1.497718	0.021520	2.2
365	-0.733690	63.208972	1.479932	0.030641	2.1
366	-0.721057	62.788672	1.487356	0.030728	2.3
367	-0.691301	62.368372	1.494854	0.034801	2.2
368	-0.755547	61.948075	1.502429	0.019557	2.1
369	-0.763595	62.552206	1.491565	0.010554	2.0
370	-0.752427	63.466539	1.475419	0.017525	2.5
371	-0.752711	63.133130	1.481266	0.027034	2.9
372	-0.774418	63.988355	1.466360	0.021262	2.2
373	-0.714505	63.568055	1.473648	0.031487	2.1
374	-0.800780	63.147756	1.481009	0.016161	2.2
375	-0.691095	62.728741	1.488420	0.009360	2.2
376	-0.785683	62.842494	1.486401	0.027513	2.0
377	-0.793471	62.422461	1.493885	0.008486	2.2
378	-0.735806	62.006522	1.501371	0.023981	2.2
379	-0.770035	61.587754	1.508983	0.013656	1.9
380	-0.746896	61.168071	1.516691	0.015859	2.1
381	-0.687792	62.166570	1.498481	0.016877	2.1
382	-0.694683	63.165753	1.480692	0.021814	2.3
383	-0.730567	62.746580	1.488103	0.011524	2.2
384	-0.808866	62.391794	1.494434	0.039912	2.1
385	-0.749609	61.972046	1.501994	0.018026	2.2
386	-0.754542	62.972046	1.484108	0.012382	2.2
387	-0.748014	62.567978	1.491284	0.007165	2.1
388	-0.679557	62.212880	1.497647	0.006023	2.1
389	-0.774743	61.975888	1.501925	0.014333	2.3
390	-0.782178	61.592845	1.508890	0.019899	2.1
391	-0.751512	62.592208	1.490851	0.037728	2.2
392	-0.743676	62.171909	1.498385	0.010513	2.2
393	-0.751605	62.479411	1.492866	0.006838	2.0
394	-0.746471	62.085942	1.499935	0.026294	2.1
395	-0.714714	63.083611	1.482138	0.008948	2.1
396	-0.739679	62.726492	1.488460	0.028354	2.3
397	-0.710391	62.306201	1.495970	0.023153	2.1
398	-0.689623	61.885901	1.503556	0.019772	2.1
399	-0.772135	61.465601	1.511219	0.017088	2.2
400	-0.739281	62.463475	1.493151	0.004409	2.2
401	-0.712859	62.775732	1.487585	0.012160	2.2
402	-0.749966	63.443403	1.475823	0.033340	3.0
403	-0.684571	63.053559	1.482668	0.015485	2.2
404	-0.735567	63.856449	1.468640	0.008140	2.3
405	-0.721746	63.471057	1.475340	0.020419	2.5
406	-0.775920	63.062604	1.482509	0.017316	2.6
407	-0.797901	63.611784	1.472886	0.014680	2.7
408	-0.807091	64.508684	1.457437	0.024629	2.8
409	-0.671927	65.440931	1.441719	0.018118	2.4
410	-0.711736	65.021231	1.448753	0.029735	2.5
411	-0.723642	64.600932	1.455867	0.022064	2.8
412	-0.743453	64.180632	1.463050	0.024934	2.2
413	-0.738399	65.180632	1.446074	0.011381	2.4
414	-0.836832	64.760355	1.453160	0.028731	2.4
415	-0.762348	64.340068	1.460317	0.011243	3.3
416	-0.746377	64.668623	1.454716	0.009506	5.0
417	-0.807571	64.345417	1.460225	0.018531	2.4
418	-0.668242	65.245194	1.444991	0.010451	2.3
419	-0.785254	64.826747	1.452036	0.030474	3.2
420	-0.820399	64.406448	1.459182	0.007931	2.8
421	-0.723614	64.073934	1.464885	0.006643	2.5
422	-0.732346	64.584990	1.456138	0.022311	2.9
423	-0.715332	65.495226	1.440814	0.024097	2.3
424	-0.707664	66.495226	1.424347	0.029736	2.5
425	-0.733208	66.442796	1.425201	0.015370	2.9
426	-0.737965	66.022554	1.432083	0.005636	2.9
427	-0.734920	66.498146	1.424299	0.016855	2.9
428	-0.713754	66.649722	1.421836	0.016318	2.5
429	-0.693746	67.649278	1.405804	0.008633	2.9
430	-0.755003	67.535548	1.407610	0.032592	2.4
431	-0.727982	68.530913	1.391961	0.003581	3.1
432	-0.847407	68.141666	1.398039	0.032743	2.9
433	-0.737638	68.970740	1.385156	0.001968	2.5
434	-0.679727	69.112253	1.382981	0.014453	2.6
435	-0.759312	68.954275	1.385410	0.016288	3.1
436	-0.793101	69.865654	1.371514	0.031007	3.1
437	-0.758587	70.865654	1.356585	0.013336	2.6
438	-0.752534	71.865653	1.341977	0.012100	3.2
439	-0.764294	72.856935	1.327803	0.038164	2.4
440	-0.800981	73.856882	1.313806	0.012547	2.0
441	-0.698305	74.765284	1.301344	0.023541	2.3
442	-0.727315	74.358355	1.306897	0.012993	2.1
443	-0.766342	73.938056	1.312683	0.012290	2.0
444	-0.700255	73.519304	1.318498	0.012336	2.1
445	-0.787389	74.394465	1.306402	0.044939	2.1
446	-0.708490	73.974493	1.312179	0.013976	2.2
447	-0.753530	74.974493	1.298507	0.007540	2.2
448	-0.810269	74.576339	1.303916	0.007889	2.0
449	-0.814403	74.197836	1.309101	0.003165	2.1
450	-0.722648	74.392065	1.306435	0.021214	2.2
451	-0.745637	74.963400	1.298657	0.012584	2.0
452	-0.834252	74.584027	1.303811	0.014355	2.3
453	-0.718029	74.164885	1.309554	0.008915	2.3
454	-0.699978	74.450364	1.305637	0.015454	2.7
455	-0.669132	75.427700	1.292404	0.017414	2.1
456	-0.759327	75.172582	1.295832	0.022031	2.6
457	-0.779985	75.785094	1.287632	0.016642	2.3
458	-0.777948	76.784914	1.274466	0.006224	2.0
459	-0.796866	76.377024	1.279804	0.018866	2.2
460	-0.730515	76.965535	1.272116	0.009086	2.1
461	-0.733166	77.820383	1.261112	0.018579	2.1
462	-0.730431	77.402824	1.266463	0.027644	2.0
463	-0.807153	76.982524	1.271896	0.012349	2.7
464	-0.765310	77.979892	1.259079	0.026535	2.1
465	-0.662755	77.559760	1.264447	0.010954	2.3
466	-0.771592	78.555121	1.251805	0.005980	2.1
467	-0.667357	78.391186	1.253869	0.033560	2.0
468	-0.731617	79.382552	1.241486	0.050769	2.2
469	-0.721714	80.382552	1.229241	0.010242	2.1
470	-0.772727	81.382552	1.217234	0.012597	2.6
471	-0.744971	80.983842	1.221993	0.002312	2.1
472	-0.732130	80.819506	1.223965	0.004225	2.0
473	-0.740036	80.744787	1.224864	0.018521	2.1
474	-0.756635	81.478104	1.216099	0.010006	2.2
475	-0.715676	81.158645	1.219902	0.018654	2.3
476	-0.760343	82.156790	1.208098	0.025861	3.5
477	-0.737406	83.156789	1.196500	0.009492	2.2
478	-0.783518	82.737828	1.201332	0.016338	2.2
479	-0.773265	82.320238	1.206187	0.025067	2.1
480	-0.728627	83.320120	1.194626	0.017857	2.1
481	-0.739238	82.899821	1.199459	0.028873	2.2
482	-0.703589	83.899821	1.188024	0.010079	2.1
483	-0.744903	83.482070	1.192775	0.018446	2.3
484	-0.776877	84.478995	1.181501	0.026113	2.1
485	-0.737370	85.478828	1.170407	0.018908	2.1
486	-0.774189	85.150618	1.174026	0.012892	2.1
487	-0.777744	86.143567	1.163145	0.020643	2.0
488	-0.716157	87.141063	1.152417	0.013174	2.2
489	-0.688098	87.020044	1.153708	0.010408	2.4
490	-0.727922	87.993896	1.143399	0.016925	2.7
491	-0.733208	88.946631	1.133491	0.012801	2.2
492	-0.800683	89.944334	1.123298	0.009797	2.1
493	-0.760171	89.660166	1.126183	0.016824	2.3
494	-0.727433	89.248230	1.130391	0.034375	2.8
495	-0.775590	90.248230	1.120230	0.021058	2.4
496	-0.783800	90.178083	1.120936	0.028306	2.3
497	-0.758753	89.757787	1.125190	0.008819	4.9
498	-0.763651	90.708939	1.115609	0.036937	4.3
499	-0.728007	90.288679	1.119822	0.014517	3.0
500	-0.749049	89.868397	1.124067	0.014117	2.6
501	-0.723321	90.865721	1.114046	0.012483	3.8
502	-0.751054	91.684322	1.105953	0.009047	2.4
503	-0.668339	91.273812	1.109997	0.021759	2.7
504	-0.745388	90.854242	1.114160	0.035335	2.4
505	-0.805155	91.854242	1.104288	0.022235	2.4
506	-0.757876	91.433942	1.108416	0.007677	2.4
507	-0.749178	91.869405	1.104139	0.023447	3.6
508	-0.727624	91.671415	1.106080	0.032682	2.9
509	-0.736140	92.671415	1.096349	0.027199	2.6
510	-0.697383	92.251115	1.100418	0.028814	2.6
511	-0.761133	93.251115	1.090786	0.018246	3.0
512	-0.762545	94.251115	1.081322	0.022500	3.0
513	-0.771827	95.251101	1.072020	0.012241	2.5
514	-0.785073	94.831022	1.075908	0.007379	2.7
