1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
41	-1.538836	4.957394	3.179660	0.009624	2.6
42	-1.521963	5.957392	3.061709	0.013883	2.6
43	-1.550365	6.957392	2.952195	0.018068	2.5
44	-1.542097	7.954509	2.850529	0.011864	2.5
45	-1.561557	7.933232	2.852626	0.011614	2.6
46	-1.594796	8.931418	2.757493	0.013328	2.6
47	-1.561271	8.910141	2.759455	0.012815	2.5
48	-1.583894	9.910141	2.670181	0.010569	2.6
49	-1.572218	9.888864	2.672020	0.011257	1.8
50	-1.536779	10.888853	2.588230	0.014634	1.7
51	-1.556780	10.867576	2.589958	0.019861	1.8
52	-1.553937	11.867576	2.511158	0.015277	1.6
53	-1.551031	11.846298	2.512785	0.015375	2.0
54	-1.586927	11.825024	2.514413	0.018510	1.7
55	-1.537064	12.825021	2.440078	0.011880	1.8
56	-1.567381	13.825021	2.370011	0.015835	2.1
57	-1.537635	13.803744	2.371460	0.018650	1.8
58	-1.592452	14.803744	2.305225	0.004819	1.9
59	-1.573063	15.803143	2.242626	0.011153	1.7
60	-1.507779	15.784010	2.243792	0.013645	1.7
61	-1.564090	15.762732	2.245091	0.018853	1.8
62	-1.527484	16.762732	2.185638	0.011451	2.0
63	-1.533175	17.762732	2.129253	0.009485	2.1
64	-1.546734	17.741455	2.130423	0.020817	2.0
65	-1.513775	18.741455	2.076816	0.012278	1.7
66	-1.563428	19.741451	2.025840	0.011662	2.3
67	-1.559848	19.720174	2.026899	0.009010	1.7
68	-1.541186	19.698899	2.027958	0.012812	1.8
69	-1.545941	19.677621	2.029019	0.020664	2.3
70	-1.530883	20.677621	1.980336	0.009230	2.5
71	-1.515656	20.695887	1.979468	0.008073	2.3
72	-1.560064	20.674610	1.980479	0.008493	1.6
73	-1.561078	20.653333	1.981490	0.009522	1.7
74	-1.532149	20.632056	1.982503	0.009642	2.1
75	-1.562080	20.610778	1.983517	0.013391	1.6
76	-1.559399	20.589556	1.984529	0.007338	1.8
77	-1.534259	20.568435	1.985537	0.011615	1.9
78	-1.548814	20.547158	1.986554	0.007768	2.0
79	-1.505030	20.525881	1.987572	0.010057	1.9
80	-1.544227	20.504604	1.988591	0.007663	1.8
81	-1.569215	20.483326	1.989611	0.010656	1.7
82	-1.526789	20.462049	1.990632	0.012179	1.9
83	-1.528598	20.440772	1.991654	0.013418	1.6
84	-1.531175	20.419495	1.992677	0.014768	1.8
85	-1.527691	20.398217	1.993701	0.013507	1.6
86	-1.548522	20.376940	1.994726	0.014751	2.2
87	-1.558195	20.355663	1.995753	0.014376	2.0
88	-1.536893	20.334385	1.996780	0.016895	1.7
89	-1.551643	20.313108	1.997808	0.017936	1.8
90	-1.531441	20.291831	1.998838	0.018025	1.6
91	-1.529651	20.270554	1.999868	0.019916	1.9
92	-1.559088	20.249276	2.000900	0.016977	1.8
93	-1.547726	20.227999	2.001933	0.020582	1.6
94	-1.556338	20.206722	2.002966	0.019446	1.8
95	-1.554597	20.185444	2.004001	0.025101	1.8
96	-1.531745	20.164167	2.005037	0.024679	1.6
97	-1.525306	20.142890	2.006074	0.023808	3.4
98	-1.569281	20.121613	2.007112	0.030018	2.7
99	-1.564817	20.100335	2.008151	0.025085	4.1
100	-1.579615	20.079058	2.009191	0.025117	3.8
101	-1.563920	20.057781	2.010232	0.029193	7.3
102	-1.607479	20.036503	2.011275	0.025717	2.8
103	-1.548193	20.015226	2.012318	0.027995	2.8
104	-1.585670	19.993949	2.013362	0.038855	2.7
105	-1.617933	19.972672	2.014408	0.034669	2.5
106	-1.554852	19.951394	2.015455	0.035006	2.6
107	-1.584858	19.930117	2.016502	0.037055	2.7
108	-1.579240	19.908840	2.017551	0.042371	2.5
109	-1.561622	19.887563	2.018601	0.038775	2.5
110	-1.572249	19.866285	2.019652	0.046713	2.6
111	-1.569589	19.845008	2.020704	0.038888	2.5
112	-1.599585	19.823731	2.021757	0.040783	2.7
113	-1.579865	19.802453	2.022812	0.040273	2.9
114	-1.622024	19.781176	2.023867	0.040197	2.4
115	-1.629481	19.759899	2.024923	0.034321	2.6
116	-1.618719	19.738622	2.025981	0.033495	2.7
117	-1.633911	19.717344	2.027040	0.034245	2.4
118	-1.600594	19.696067	2.028100	0.026169	2.5
119	-1.626997	19.674790	2.029160	0.022471	2.5
120	-1.612507	19.653512	2.030223	0.019045	2.5
121	-1.633672	19.632235	2.031286	0.018896	3.3
122	-1.656493	19.610958	2.032350	0.016073	2.5
123	-1.545782	19.589681	2.033415	0.018709	2.3
124	-1.608666	19.568403	2.034482	0.014095	2.4
125	-1.620127	19.547126	2.035549	0.024956	2.4
126	-1.631135	19.525849	2.036618	0.009597	2.4
127	-1.628538	19.504571	2.037688	0.015411	2.6
128	-1.633358	19.483294	2.038759	0.013091	2.5
129	-1.625868	19.462017	2.039831	0.015990	2.4
130	-1.619427	19.440740	2.040904	0.012219	2.7
131	-1.601067	19.419462	2.041979	0.014148	2.4
132	-1.652749	19.398185	2.043054	0.013921	2.6
133	-1.614746	19.376908	2.044131	0.012298	2.6
134	-1.636766	19.355631	2.045208	0.012546	2.5
135	-1.572125	19.334353	2.046287	0.016875	2.6
136	-1.630776	19.313076	2.047367	0.015607	2.4
137	-1.633241	19.291799	2.048449	0.014450	2.4
138	-1.617560	19.270521	2.049531	0.015753	2.4
139	-1.633077	19.249244	2.050614	0.015818	2.5
140	-1.644633	19.227967	2.051699	0.017018	2.5
141	-1.646919	19.206690	2.052785	0.020049	1.8
142	-1.659397	19.185412	2.053872	0.019714	1.8
143	-1.619142	19.164135	2.054960	0.018557	2.0
144	-1.575350	19.142858	2.056049	0.016402	1.8
145	-1.635910	19.121580	2.057139	0.015596	1.7
146	-1.587467	19.100303	2.058231	0.018358	2.3
147	-1.581755	19.079026	2.059323	0.018932	1.9
148	-1.633377	19.057749	2.060417	0.018391	1.8
149	-1.621189	19.036471	2.061512	0.019222	1.6
150	-1.646335	19.015194	2.062608	0.020676	1.8
151	-1.616536	18.993917	2.063706	0.020328	1.6
152	-1.619041	18.972640	2.064804	0.015578	1.8
153	-1.668518	18.951362	2.065904	0.016536	1.6
154	-1.629065	18.930085	2.067005	0.019560	1.8
155	-1.654009	18.908808	2.068107	0.012424	1.8
156	-1.605732	18.887530	2.069210	0.013003	2.3
157	-1.660480	18.866253	2.070314	0.010235	2.8
158	-1.642268	18.844976	2.071420	0.011190	1.6
159	-1.615600	18.823699	2.072527	0.027037	1.8
160	-1.687260	19.569026	2.034451	0.010778	1.6
161	-1.586721	20.569025	1.985509	0.009744	2.7
162	-1.662303	20.547747	1.986526	0.014274	1.8
163	-1.644692	20.526470	1.987544	0.011949	1.8
164	-1.646195	20.505193	1.988563	0.026646	2.0
165	-1.658744	21.505193	1.941779	0.007575	1.8
166	-1.700394	22.505193	1.897145	0.011528	1.8
167	-1.610399	22.483916	1.898074	0.005269	1.7
168	-1.615451	22.462639	1.899003	0.009504	1.9
169	-1.647635	22.441362	1.899933	0.030361	1.7
170	-1.650995	23.441362	1.857182	0.007508	1.9
171	-1.622450	24.441362	1.816312	0.007619	2.8
172	-1.645046	24.420085	1.817163	0.009761	1.8
173	-1.626651	24.398811	1.818014	0.008252	1.8
174	-1.629044	24.377534	1.818866	0.007584	1.6
175	-1.599671	24.356270	1.819719	0.002520	1.8
176	-1.627936	24.343610	1.820227	0.024760	1.8
177	-1.656958	25.324250	1.781695	0.003491	1.7
178	-1.666818	26.323146	1.744087	0.009222	2.0
179	-1.580865	26.375345	1.742165	0.005300	2.2
180	-1.594515	26.379813	1.742001	0.005328	2.1
181	-1.613694	26.358646	1.742779	0.002613	1.8
182	-1.672670	26.338045	1.743538	0.005095	1.8
183	-1.598481	26.320465	1.744186	0.006419	1.6
184	-1.641121	27.238728	1.710984	0.010808	1.9
185	-1.642578	27.217450	1.711739	0.028596	1.8
186	-1.623381	28.217450	1.676960	0.004685	1.8
187	-1.611484	28.215498	1.677026	0.007589	2.0
188	-1.617503	28.194264	1.677750	0.006097	2.2
189	-1.608760	28.172991	1.678476	0.007406	1.8
190	-1.601055	28.151722	1.679202	0.009384	1.9
191	-1.617693	29.069774	1.648413	0.011092	1.9
192	-1.625162	30.069774	1.616136	0.007623	1.9
193	-1.638892	30.058780	1.616484	0.028120	1.9
194	-1.586029	31.058780	1.585432	0.007093	1.8
195	-1.660557	32.058780	1.555552	0.004972	1.9
196	-1.638987	32.037505	1.556176	0.008360	1.8
197	-1.603879	32.016229	1.556800	0.007959	2.0
198	-1.665183	31.994952	1.557425	0.029555	1.9
199	-1.643301	32.994952	1.528581	0.003283	2.3
200	-1.621246	33.994952	1.500786	0.013232	1.8
201	-1.607264	33.973675	1.501367	0.011221	2.2
202	-1.637884	33.952398	1.501949	0.007957	2.6
203	-1.644293	33.931274	1.502526	0.004287	2.4
204	-1.668286	33.910287	1.503100	0.031042	2.4
205	-1.646488	34.910287	1.476216	0.004136	2.5
206	-1.632506	35.910279	1.450277	0.006816	3.0
207	-1.635348	35.891343	1.450760	0.006483	2.6
208	-1.619298	35.870066	1.451303	0.006027	2.4
209	-1.669556	35.848790	1.451846	0.005803	2.8
210	-1.599610	35.827670	1.452385	0.004599	2.4
211	-1.619914	35.807085	1.452912	0.006547	2.4
212	-1.668628	35.785837	1.453455	0.031113	2.4
213	-1.661011	36.785837	1.428303	0.002707	2.5
214	-1.649042	36.764567	1.428829	0.006225	2.8
215	-1.608870	36.804262	1.427848	0.006438	2.3
216	-1.617317	36.782985	1.428373	0.007321	2.4
217	-1.631202	36.763058	1.428866	0.007749	2.4
218	-1.693789	36.746502	1.429276	0.004705	2.4
219	-1.629310	36.725272	1.429801	0.001875	2.4
220	-1.637564	36.711188	1.430150	0.001077	2.5
221	-1.642527	36.721738	1.429889	0.007588	2.5
222	-1.605756	36.838683	1.426998	0.027226	2.4
223	-1.668512	37.838683	1.402745	0.006403	2.5
224	-1.566440	37.817406	1.403253	0.008822	2.5
225	-1.632352	38.797237	1.380259	0.006706	2.5
226	-1.590851	39.359352	1.367405	0.009981	2.5
227	-1.640764	39.338075	1.367887	0.001145	2.5
228	-1.640077	39.334824	1.367961	0.007815	2.5
229	-1.610394	39.335222	1.367952	0.010721	2.4
230	-1.662043	39.313953	1.368434	0.004295	2.5
231	-1.623691	39.307956	1.368570	0.008384	2.6
232	-1.617635	39.288005	1.369023	0.024547	2.5
233	-1.678905	40.288005	1.346686	0.005638	2.5
234	-1.632764	40.352493	1.345270	0.008917	2.7
235	-1.653598	41.351971	1.323706	0.007421	2.8
236	-1.668992	42.351714	1.302817	0.001489	3.0
237	-1.619934	42.335308	1.303154	0.007104	2.5
238	-1.629720	42.356450	1.302719	0.002949	2.5
239	-1.617831	42.335711	1.303146	0.002686	2.6
240	-1.621804	42.342343	1.303010	0.004392	2.5
241	-1.660545	42.355112	1.302747	0.004077	2.3
242	-1.660637	42.728314	1.295118	0.003506	2.3
243	-1.638306	42.729990	1.295084	0.016493	2.3
244	-1.603854	42.708714	1.295516	0.027548	2.5
245	-1.658790	43.708714	1.275496	0.004007	2.4
246	-1.647596	44.708714	1.256084	0.004714	2.3
247	-1.669945	44.687891	1.256482	0.008590	3.2
248	-1.634312	44.666615	1.256889	0.002977	2.4
249	-1.649866	45.456434	1.241952	0.008613	2.3
250	-1.627520	45.436697	1.242321	0.004050	2.4
251	-1.608163	45.420961	1.242615	0.006545	2.4
252	-1.620352	45.400035	1.243007	0.005780	2.9
253	-1.630209	45.392665	1.243144	0.029714	2.5
254	-1.599471	46.392665	1.224698	0.002428	2.4
255	-1.625187	47.392119	1.206801	0.003678	2.5
256	-1.586062	47.387557	1.206881	0.006493	2.4
257	-1.673766	47.422973	1.206257	0.003223	3.0
258	-1.606446	47.401866	1.206629	0.010287	2.4
259	-1.672099	47.380593	1.207004	0.004097	2.4
260	-1.649437	47.359318	1.207380	0.001767	2.3
261	-1.650671	47.399512	1.206671	0.003580	2.3
262	-1.617416	47.383045	1.206961	0.002911	2.4
263	-1.651295	47.473519	1.205366	0.001498	2.4
264	-1.608123	47.483620	1.205189	0.001899	2.3
265	-1.613467	47.484407	1.205175	0.004707	2.4
266	-1.615419	47.477079	1.205304	0.005298	2.8
267	-1.655874	47.455849	1.205677	0.003142	2.3
268	-1.573715	47.443630	1.205893	0.006351	2.5
269	-1.595011	47.438094	1.205990	0.021039	2.3
270	-1.619505	48.438094	1.188622	0.007365	2.3
271	-1.625002	49.438094	1.171748	0.005025	2.3
272	-1.631534	49.416819	1.172102	0.006504	2.3
273	-1.633573	49.396272	1.172444	0.002267	2.5
274	-1.609345	49.375627	1.172788	0.003102	2.4
275	-1.616822	49.358218	1.173078	0.031808	2.3
276	-1.630535	50.358218	1.156639	0.002565	2.6
277	-1.637221	50.336941	1.156984	0.001595	2.4
278	-1.653100	50.363114	1.156559	0.005112	2.4
279	-1.595999	50.344530	1.156861	0.006586	2.5
280	-1.617767	50.396168	1.156024	0.005838	2.4
281	-1.664507	50.383095	1.156236	0.007527	2.5
282	-1.606209	50.361818	1.156580	0.005510	2.4
283	-1.596150	50.609255	1.152584	0.002834	2.4
284	-1.617859	50.787173	1.149727	0.003482	2.4
285	-1.659886	50.819267	1.149214	0.003423	2.3
286	-1.626445	50.799398	1.149532	0.004213	2.9
287	-1.592618	50.785240	1.149758	0.005166	3.0
288	-1.647847	50.764292	1.150094	0.027280	5.1
289	-1.661996	51.764292	1.134288	0.004902	2.8
290	-1.637609	52.764292	1.118911	0.002776	2.6
291	-1.609058	52.750913	1.119114	0.004350	2.5
292	-1.639208	52.749600	1.119134	0.000727	2.5
293	-1.618281	52.739645	1.119285	0.007981	3.7
294	-1.607249	52.726640	1.119482	0.009157	2.9
295	-1.635371	52.705396	1.119805	0.007679	3.0
296	-1.657598	52.684119	1.120128	0.030332	2.9
297	-1.632190	53.684119	1.105130	0.003386	2.6
298	-1.664840	54.684119	1.090528	0.007292	3.4
299	-1.583988	54.662999	1.090833	0.014066	3.0
300	-1.619900	54.641722	1.091140	0.006672	2.4
301	-1.634442	54.620445	1.091447	0.007602	2.5
302	-1.607449	54.599168	1.091754	0.023917	3.0
303	-1.621848	55.599168	1.077501	0.011251	2.3
304	-1.629939	55.577890	1.077800	0.010889	2.5
305	-1.658184	55.556613	1.078100	0.007394	2.3
306	-1.610438	56.440597	1.065793	0.005351	2.5
307	-1.591638	56.424058	1.066021	0.004422	2.4
308	-1.588317	56.673841	1.062593	0.008726	2.3
309	-1.650914	56.652568	1.062884	0.026476	2.4
310	-1.656460	57.652568	1.049370	0.004717	2.4
311	-1.624953	58.455340	1.038768	0.003971	2.4
312	-1.681373	58.441416	1.038950	0.003318	2.3
313	-1.626883	58.421432	1.039212	0.001012	2.3
314	-1.636112	58.426599	1.039144	0.005042	2.3
315	-1.656502	58.426000	1.039152	0.004074	2.4
316	-1.595970	58.412891	1.039323	0.008309	2.4
317	-1.641399	58.391691	1.039601	0.004027	2.5
318	-1.635178	58.370815	1.039874	0.030900	2.2
319	-1.650647	59.370815	1.026936	0.001860	2.3
320	-1.600606	60.369598	1.014331	0.009416	2.5
321	-1.645204	60.349957	1.014576	0.006040	2.3
322	-1.616711	60.331062	1.014811	0.005717	2.4
323	-1.616097	60.310638	1.015066	0.003720	2.4
324	-1.692715	60.289495	1.015330	0.002188	2.3
325	-1.613745	60.281486	1.015430	0.012478	2.4
326	-1.637983	60.310844	1.015064	0.023373	3.2
327	-1.612729	61.310844	1.002732	0.009455	2.7
328	-1.664458	62.310842	0.990695	0.003542	2.5
329	-1.623670	62.960842	0.983026	0.007729	2.6
330	-1.625101	63.798986	0.973310	0.004547	2.6
331	-1.635008	63.828382	0.972972	0.006797	2.4
332	-1.673526	63.807114	0.973216	0.004823	2.5
333	-1.627326	63.785845	0.973461	0.003835	2.5
334	-1.625503	63.765365	0.973696	0.002672	2.4
335	-1.601095	63.747111	0.973905	0.003346	2.4
336	-1.654332	63.772528	0.973613	0.003800	2.5
337	-1.672491	63.753496	0.973832	0.029351	2.4
338	-1.639403	64.722665	0.962822	0.001770	2.3
339	-1.653061	64.701410	0.963061	0.005692	2.4
340	-1.605436	64.842532	0.961478	0.007554	2.5
341	-1.609435	64.821256	0.961716	0.008762	2.5
342	-1.635678	64.799978	0.961955	0.006517	2.5
343	-1.645560	64.778701	0.962193	0.006196	2.4
344	-1.665668	65.759460	0.951316	0.003779	2.3
345	-1.651388	66.592432	0.942269	0.007891	2.3
346	-1.645461	66.571168	0.942498	0.003497	2.3
347	-1.598563	67.355020	0.934137	0.010836	2.4
348	-1.559277	68.162133	0.925681	0.032111	2.4
349	-1.649989	69.162133	0.915414	0.005119	2.5
350	-1.651716	69.147667	0.915561	0.004557	2.3
351	-1.616381	69.126688	0.915774	0.012294	2.4
352	-1.631125	69.106596	0.915978	0.005722	2.4
353	-1.598185	69.085318	0.916195	0.007184	2.5
354	-1.602857	69.064043	0.916411	0.002195	2.3
355	-1.651079	69.045459	0.916600	0.001272	2.3
356	-1.645719	69.037502	0.916681	0.005565	2.2
357	-1.609579	69.020750	0.916852	0.003928	2.4
358	-1.615349	68.999578	0.917067	0.023636	2.4
359	-1.627457	69.999577	0.906990	0.004043	2.6
360	-1.605783	70.999571	0.897131	0.003813	2.4
361	-1.646717	70.980318	0.897319	0.004718	2.6
362	-1.611573	70.959502	0.897522	0.005573	2.5
363	-1.631616	70.938257	0.897729	0.009313	2.4
364	-1.611724	70.916984	0.897937	0.025338	2.3
365	-1.607677	71.916984	0.888273	0.004105	2.3
366	-1.639885	72.916984	0.878815	0.005542	2.3
367	-1.645639	72.896019	0.879011	0.004034	2.6
368	-1.607762	72.874819	0.879210	0.006533	3.0
369	-1.607003	72.854809	0.879397	0.003095	2.9
370	-1.645634	72.834242	0.879590	0.002040	2.5
371	-1.645753	72.867642	0.879277	0.001897	2.3
372	-1.608863	72.883494	0.879129	0.006543	2.4
373	-1.610023	72.865255	0.879300	0.029642	2.5
374	-1.658726	73.865255	0.870031	0.007766	2.9
375	-1.642769	74.865255	0.860955	0.003187	2.3
376	-1.640693	74.933211	0.860345	0.006519	2.3
377	-1.556190	75.475315	0.855511	0.006672	2.3
378	-1.617237	75.454040	0.855700	0.003044	2.3
379	-1.610605	75.458999	0.855656	0.007891	2.6
380	-1.615277	76.229556	0.848874	0.007724	2.3
381	-1.668186	76.208454	0.849059	0.005746	2.5
382	-1.649323	76.187183	0.849244	0.004350	1.9
383	-1.606546	76.870681	0.843314	0.002886	1.9
384	-1.647375	76.887551	0.843168	0.005198	1.7
385	-1.667170	76.868065	0.843336	0.027428	1.8
386	-1.629780	77.868065	0.834806	0.009125	1.8
387	-1.589628	78.868065	0.826447	0.012792	1.7
388	-1.623871	78.846788	0.826623	0.002749	1.6
389	-1.619592	78.825515	0.826799	0.011046	1.6
390	-1.650875	78.804248	0.826976	0.025177	1.8
391	-1.633632	79.804248	0.818772	0.002393	1.8
392	-1.598925	79.782971	0.818945	0.009057	1.8
393	-1.598246	79.994391	0.817230	0.006103	1.9
394	-1.600471	79.973448	0.817400	0.007328	1.8
395	-1.637206	79.952172	0.817572	0.006504	1.8
396	-1.597558	79.930895	0.817744	0.030884	1.9
397	-1.595047	80.930895	0.809722	0.004719	3.2
398	-1.660276	81.930895	0.801855	0.005365	1.9
399	-1.580121	81.909658	0.802021	0.011419	2.0
400	-1.653196	81.888380	0.802187	0.007344	1.8
401	-1.638634	81.867103	0.802352	0.005638	1.8
402	-1.590651	81.845826	0.802518	0.004838	2.2
403	-1.617502	82.755429	0.795483	0.004227	1.8
404	-1.622523	82.734342	0.795645	0.003972	2.0
405	-1.624955	82.719082	0.795762	0.005603	2.0
406	-1.610612	82.698613	0.795919	0.027235	1.9
407	-1.561496	83.691861	0.788368	0.008756	1.9
408	-1.629506	84.691861	0.780909	0.005564	2.2
409	-1.671551	84.670584	0.781066	0.005877	1.8
410	-1.618659	84.649315	0.781223	0.005209	1.7
411	-1.610679	84.628165	0.781379	0.004009	2.0
412	-1.653513	84.607104	0.781535	0.004966	1.8
413	-1.621679	84.589883	0.781663	0.007201	8.1
414	-1.618922	84.569772	0.781812	0.029658	1.8
415	-1.695055	85.569772	0.774475	0.004733	2.0
416	-1.645608	85.548494	0.774630	0.006932	1.7
417	-1.658980	86.166256	0.770165	0.004145	2.3
418	-1.605743	86.145133	0.770317	0.008316	1.8
419	-1.590978	86.124935	0.770462	0.003490	1.9
420	-1.632165	86.103673	0.770615	0.004312	1.8
421	-1.590140	86.082941	0.770764	0.000686	1.8
422	-1.631728	86.072874	0.770836	0.006659	2.2
423	-1.646317	86.063075	0.770907	0.005900	2.6
424	-1.590462	86.041814	0.771060	0.030741	1.9
425	-1.645213	87.041814	0.763923	0.003145	2.9
426	-1.626815	88.041717	0.756918	0.004770	2.7
427	-1.603330	88.038217	0.756943	0.013883	2.1
428	-1.631695	88.016976	0.757090	0.012613	2.1
429	-1.604395	87.995699	0.757238	0.005045	2.5
430	-1.626984	88.994124	0.750364	0.005542	2.5
431	-1.598334	88.974083	0.750501	0.004094	2.4
432	-1.647625	88.967924	0.750543	0.032200	2.6
433	-1.654873	88.954043	0.750638	0.002204	2.5
434	-1.644728	88.961057	0.750590	0.003543	2.6
435	-1.606007	89.001068	0.750317	0.005617	3.4
436	-1.626666	88.980338	0.750458	0.007705	3.3
437	-1.638875	88.959069	0.750604	0.006232	2.7
438	-1.659422	88.942844	0.750714	0.004250	2.9
439	-1.619170	89.874105	0.744409	0.005425	3.0
440	-1.618338	89.878877	0.744377	0.005699	2.9
441	-1.627710	89.857608	0.744520	0.004604	2.5
442	-1.652025	89.854231	0.744542	0.004598	2.8
443	-1.666099	89.833161	0.744684	0.004546	3.3
444	-1.623349	89.812017	0.744826	0.002493	3.0
445	-1.614941	89.809139	0.744845	0.029548	3.3
446	-1.611958	90.809138	0.738184	0.005193	2.7
447	-1.620014	91.809138	0.731640	0.005424	3.5
448	-1.581142	91.789356	0.731768	0.010968	2.8
449	-1.607631	91.768106	0.731906	0.005353	2.9
450	-1.654422	91.746829	0.732044	0.001397	2.6
451	-1.642931	91.747236	0.732042	0.004294	5.1
452	-1.597101	91.731064	0.732147	0.004987	4.5
453	-1.624307	91.881087	0.731174	0.009467	2.8
454	-1.625633	91.859811	0.731311	0.028143	3.3
455	-1.682585	92.859811	0.724889	0.001631	3.6
456	-1.604100	93.842228	0.718688	0.006655	3.0
457	-1.667526	93.883385	0.718430	0.006495	2.7
458	-1.613609	94.882650	0.712235	0.003512	2.7
459	-1.607213	94.975551	0.711664	0.013235	3.8
460	-1.633005	94.954286	0.711795	0.006040	3.0
461	-1.623346	94.933008	0.711926	0.002380	3.1
462	-1.642010	94.912522	0.712051	0.003835	2.9
463	-1.647626	94.901445	0.712119	0.006391	2.9
464	-1.629236	94.880234	0.712250	0.025758	2.7
465	-1.640200	95.880234	0.706156	0.006604	3.5
466	-1.629645	96.880234	0.700166	0.008984	2.4
467	-1.631648	97.879993	0.694277	0.005381	2.5
468	-1.665269	98.878751	0.688493	0.009474	2.3
469	-1.583191	98.857678	0.688614	0.009178	2.5
470	-1.668798	98.836401	0.688736	0.003182	2.5
471	-1.609500	98.815384	0.688857	0.021595	2.4
472	-1.624975	99.815261	0.683156	0.003673	2.5
473	-1.622592	100.815260	0.677548	0.005484	2.2
474	-1.637678	100.794150	0.677665	0.011728	2.4
475	-1.647823	100.772873	0.677784	0.012997	2.5
476	-1.635902	101.772867	0.672263	0.008481	2.3
477	-1.650651	101.751590	0.672380	0.025697	2.2
478	-1.602595	102.751590	0.666946	0.006018	2.5
479	-1.614920	103.751590	0.661600	0.004866	5.3
480	-1.647959	103.730370	0.661713	0.009451	2.6
481	-1.623496	103.709093	0.661826	0.001783	2.4
482	-1.609925	103.695142	0.661900	0.002832	2.4
483	-1.641395	103.688292	0.661936	0.024139	2.5
484	-1.634852	104.688288	0.656670	0.010847	2.6
485	-1.626074	105.688288	0.651486	0.005264	3.5
486	-1.680335	105.738849	0.651226	0.003563	4.2
487	-1.619933	105.717756	0.651335	0.007089	2.9
488	-1.637131	105.853926	0.650636	0.003970	2.8
489	-1.648065	105.833473	0.650740	0.004678	2.5
490	-1.600979	105.829260	0.650762	0.014051	2.2
491	-1.601989	105.844569	0.650684	0.022040	2.4
492	-1.602056	106.844569	0.645594	0.002670	3.1
493	-1.582248	107.669309	0.641456	0.008202	3.0
494	-1.673891	107.649962	0.641552	0.004315	2.3
495	-1.678833	107.630206	0.641651	0.002236	2.5
496	-1.644274	107.620089	0.641701	0.002988	2.4
497	-1.577300	107.656885	0.641518	0.008809	2.5
498	-1.653612	107.672137	0.641442	0.034933	2.4
499	-1.624495	108.672137	0.636495	0.006233	2.6
500	-1.638777	109.672137	0.631624	0.003764	2.7
501	-1.614008	109.650931	0.631727	0.001288	2.5
502	-1.672237	109.638495	0.631787	0.003631	2.5
503	-1.616063	109.628407	0.631836	0.007477	2.7
504	-1.610352	109.610024	0.631925	0.014498	2.4
505	-1.609041	109.588747	0.632027	0.008724	2.7
506	-1.637337	109.567470	0.632130	0.035787	2.4
507	-1.604491	110.567470	0.627326	0.011327	2.6
508	-1.663258	111.567470	0.622594	0.006495	2.7
509	-1.636410	111.546192	0.622694	0.006538	2.8
510	-1.638124	111.576645	0.622551	0.006473	2.8
511	-1.671864	111.567408	0.622594	0.002649	2.9
512	-1.667017	112.019783	0.620477	0.001872	2.7
513	-1.616846	112.012765	0.620509	0.002666	3.2
514	-1.641728	111.997810	0.620579	0.007006	2.8
