1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
215	-0.964969	39.835706	2.386067	0.005060	1.6
216	-0.954921	39.772173	2.388562	0.007273	2.0
217	-0.927358	39.811849	2.387003	0.008515	2.1
218	-0.916206	39.748312	2.389500	0.012534	2.7
219	-1.002098	40.748311	2.350802	0.009860	2.0
220	-0.978671	40.684773	2.353224	0.003495	2.0
221	-0.934116	41.658076	2.316670	0.011645	1.8
222	-0.917232	41.594602	2.319019	0.006050	2.0
223	-0.953987	42.051804	2.302203	0.002273	1.8
224	-0.941635	42.049083	2.302303	0.014952	2.0
225	-0.895346	42.778986	2.275955	0.011000	1.9
226	-0.919920	43.778983	2.240821	0.011322	2.0
227	-0.970924	43.715447	2.243021	0.012615	2.1
228	-0.879704	44.605075	2.212604	0.014966	2.1
229	-0.918402	45.605075	2.179385	0.015860	2.0
230	-0.954100	46.605075	2.147148	0.015379	2.0
231	-0.950648	47.605075	2.115850	0.011439	2.2
232	-0.982628	47.574994	2.116779	0.008885	2.1
233	-0.965268	47.511455	2.118742	0.004911	2.1
234	-1.021051	48.509939	2.088307	0.007839	2.1
235	-0.949391	48.446410	2.090217	0.014388	1.8
236	-0.969061	48.382872	2.092131	0.002853	1.9
237	-1.038970	49.285766	2.065256	0.007315	1.9
238	-0.967599	49.257918	2.066074	0.012362	1.9
239	-0.973048	49.194380	2.067944	0.010938	2.0
240	-0.944546	50.194380	2.038898	0.009346	1.9
241	-0.940217	50.158106	2.039937	0.002273	1.9
242	-1.003604	50.098847	2.041638	0.005192	1.8
243	-1.004240	50.044846	2.043189	0.002339	2.2
244	-0.917875	50.013654	2.044087	0.009610	2.2
245	-0.921700	49.964235	2.045510	0.008932	1.8
246	-0.917077	49.900696	2.047343	0.007873	1.9
247	-1.000682	49.837159	2.049180	0.008044	1.9
248	-0.938116	49.777125	2.050918	0.004227	1.8
249	-0.936590	49.713667	2.052758	0.007514	1.8
250	-0.934213	49.652416	2.054538	0.009163	1.8
251	-0.961443	50.652350	2.025866	0.003016	1.6
252	-0.946485	50.603259	2.027255	0.013127	1.8
253	-0.964638	50.539864	2.029052	0.003834	1.9
254	-0.956004	51.535213	2.001208	0.005549	1.8
255	-0.922287	51.598956	1.999451	0.005943	1.9
256	-0.988712	51.820524	1.993368	0.010335	1.9
257	-0.937407	52.346772	1.979066	0.006056	1.7
258	-0.976450	53.346690	1.952448	0.008355	1.9
259	-0.958638	53.283155	1.954118	0.007685	2.3
260	-0.951274	53.219627	1.955791	0.010464	2.3
261	-0.984811	53.156168	1.957465	0.011036	2.6
262	-0.990960	54.156168	1.931419	0.017307	2.2
263	-0.979185	54.092629	1.933054	0.007340	2.9
264	-0.984361	54.029160	1.934689	0.006322	2.7
265	-0.950079	53.965631	1.936328	0.013870	1.8
266	-0.976017	54.965334	1.910846	0.008881	1.8
267	-1.031373	55.214507	1.904599	0.003579	2.0
268	-0.993077	55.151312	1.906180	0.003444	1.9
269	-0.969337	55.099583	1.907475	0.005162	2.4
270	-0.947034	55.050816	1.908698	0.014932	2.5
271	-0.905660	56.050808	1.883927	0.012439	2.4
272	-0.970412	57.050808	1.859790	0.015542	2.3
273	-0.995292	56.987269	1.861305	0.010546	2.4
274	-0.987688	56.923731	1.862822	0.001437	2.3
275	-0.988626	56.869946	1.864109	0.015898	2.3
276	-0.984494	56.807441	1.865607	0.017097	2.5
277	-0.908564	57.807441	1.841934	0.006814	2.3
278	-0.961909	57.743902	1.843420	0.012776	2.6
279	-0.986311	57.680364	1.844909	0.007333	2.4
280	-0.911071	57.637139	1.845923	0.008941	2.3
281	-0.955452	57.577485	1.847324	0.003381	2.6
282	-0.994645	57.514095	1.848815	0.009516	2.4
283	-0.958919	58.458273	1.826847	0.003621	2.4
284	-0.916698	58.402408	1.828132	0.005414	2.3
285	-0.954976	58.548320	1.824779	0.006625	2.3
286	-1.023933	58.496092	1.825978	0.009757	2.4
287	-0.988412	59.415012	1.805112	0.005041	2.5
288	-0.945758	60.414825	1.782944	0.009412	2.4
289	-1.049193	60.351288	1.784337	0.009129	2.5
290	-0.970192	60.287921	1.785728	0.010418	2.5
291	-1.037236	61.287919	1.764027	0.004153	2.5
292	-0.977118	61.224384	1.765390	0.006344	2.5
293	-0.937575	61.285067	1.764088	0.013137	2.5
294	-0.935080	62.285067	1.742906	0.006273	2.4
295	-0.916545	63.267532	1.722586	0.009086	2.5
296	-0.927473	64.266281	1.702409	0.008302	2.3
297	-0.938360	65.193955	1.684087	0.011315	2.5
298	-0.969987	65.130416	1.685329	0.004190	2.4
299	-0.971710	66.118704	1.666210	0.003612	2.3
300	-0.978716	66.061380	1.667307	0.014075	2.5
301	-0.923818	66.009714	1.668297	0.016375	2.4
302	-0.956857	67.009714	1.649342	0.008287	2.5
303	-1.000732	68.009714	1.630812	0.013354	3.1
304	-0.963367	67.946176	1.631977	0.008587	2.8
305	-0.996071	68.946176	1.613833	0.011645	2.5
306	-0.949379	69.946176	1.596088	0.006719	2.5
307	-0.962430	69.882637	1.597204	0.013117	2.8
308	-0.957723	70.882637	1.579821	0.013155	2.5
309	-0.995369	70.819099	1.580914	0.008813	2.3
310	-0.910906	71.818865	1.563885	0.009474	2.3
311	-1.030671	72.818855	1.547216	0.002851	2.0
312	-0.924491	73.768120	1.531718	0.005290	2.0
313	-0.956754	73.721992	1.532464	0.006888	1.8
314	-1.016062	74.694960	1.516883	0.006155	1.7
315	-0.941013	74.939647	1.513014	0.007154	1.8
316	-0.983809	75.933615	1.497500	0.005862	1.9
317	-0.991412	75.870213	1.498480	0.007868	1.9
318	-0.959579	76.866563	1.483224	0.009675	2.0
319	-0.950164	76.897749	1.482752	0.008280	2.1
320	-1.003033	77.897749	1.467759	0.006605	1.8
321	-0.992069	78.893550	1.453128	0.009903	2.2
322	-0.872724	78.833392	1.454003	0.005848	1.9
323	-1.001662	78.769854	1.454929	0.010445	1.8
324	-0.989165	79.769842	1.440491	0.004703	1.9
325	-0.915633	80.765855	1.426393	0.006154	1.9
326	-0.964322	80.919247	1.424246	0.005446	2.1
327	-0.941171	80.863403	1.425027	0.003695	2.0
328	-0.988918	81.572348	1.415177	0.005217	1.8
329	-0.871019	81.758912	1.412608	0.002567	1.8
330	-0.960656	81.701666	1.413396	0.009083	1.9
331	-0.990140	82.569304	1.401555	0.008412	1.6
332	-0.930635	82.505781	1.402415	0.006125	2.0
333	-0.967310	83.452498	1.389704	0.003979	2.0
334	-0.971627	83.389844	1.390538	0.006547	1.7
335	-0.959992	83.327251	1.391373	0.010492	1.9
336	-0.855013	83.263712	1.392220	0.009996	1.6
337	-0.957824	83.200522	1.393065	0.004688	1.8
338	-0.978198	83.137426	1.393909	0.002607	1.9
339	-1.013934	83.079479	1.394685	0.011787	1.9
340	-0.931989	84.025303	1.382125	0.014299	1.6
341	-0.958766	85.025303	1.369089	0.002747	1.9
342	-0.969748	86.002426	1.356587	0.010571	2.5
343	-0.885445	85.939117	1.357390	0.006708	1.8
344	-0.991890	85.875578	1.358197	0.011213	1.9
345	-0.972037	85.812286	1.359002	0.004127	2.0
346	-1.006056	85.748749	1.359811	0.003840	1.7
347	-0.989389	85.900036	1.357886	0.004485	1.9
348	-0.969656	86.620032	1.348802	0.007608	1.8
349	-1.006852	87.598572	1.336648	0.006573	1.6
350	-0.970120	87.536033	1.337418	0.007212	1.9
351	-0.993615	88.501172	1.325630	0.010003	2.3
352	-1.008365	88.892156	1.320914	0.006093	2.8
353	-0.940333	89.067982	1.318804	0.016339	2.7
354	-1.000750	90.067729	1.306933	0.002960	1.7
355	-0.912798	90.004479	1.307678	0.009293	2.1
356	-0.947515	90.660692	1.299993	0.005188	2.0
357	-0.995383	90.597159	1.300733	0.006781	2.0
358	-0.975372	90.536603	1.301439	0.003016	1.8
359	-0.993192	90.481505	1.302082	0.004277	2.0
360	-0.924947	90.435137	1.302624	0.011410	2.6
361	-0.973289	90.371710	1.303366	0.003922	1.9
362	-1.026235	90.590525	1.300810	0.011612	2.0
363	-0.943594	90.692422	1.299623	0.007269	1.9
364	-0.954749	91.066540	1.295285	0.007914	1.9
365	-0.974575	91.003002	1.296020	0.005168	1.8
366	-0.989884	90.940750	1.296740	0.005792	2.4
367	-0.872386	90.878424	1.297463	0.011082	2.7
368	-0.973785	90.814886	1.298200	0.005004	2.6
369	-0.971964	90.751606	1.298935	0.001241	2.4
370	-0.877894	90.704748	1.299480	0.007722	2.3
371	-1.010835	91.027946	1.295731	0.014630	2.3
372	-0.953616	92.010919	1.284461	0.012717	2.4
373	-0.908290	93.010919	1.273195	0.007790	2.4
374	-1.011162	93.336999	1.269563	0.010802	2.4
375	-0.908920	94.336938	1.258557	0.008539	2.4
376	-1.089017	94.273399	1.259250	0.014195	2.3
377	-0.923909	94.209861	1.259945	0.002621	2.4
378	-0.974454	94.148782	1.260613	0.008305	2.4
379	-0.929000	94.087641	1.261283	0.004689	2.5
380	-0.914325	95.078961	1.250511	0.007888	2.6
381	-0.877468	96.054607	1.240089	0.015192	2.3
382	-0.965078	95.991068	1.240762	0.009459	2.4
383	-0.990627	95.927530	1.241436	0.006516	2.4
384	-0.939807	95.864025	1.242111	0.002143	2.5
385	-0.980422	95.839850	1.242368	0.005775	2.3
386	-0.980929	95.900790	1.241720	0.007894	2.5
387	-0.920313	96.900337	1.231193	0.015038	2.3
388	-0.968647	96.836799	1.231857	0.003579	2.4
389	-0.941109	96.774061	1.232513	0.007353	2.2
390	-0.949463	97.738617	1.222501	0.008201	2.5
391	-0.930048	98.342100	1.216319	0.005977	2.4
392	-0.997750	99.259609	1.207039	0.002849	2.4
393	-0.981314	99.197461	1.207663	0.011037	2.6
394	-1.053372	99.282848	1.206806	0.005911	2.9
395	-0.913129	99.219309	1.207444	0.005705	2.7
396	-0.883388	100.202014	1.197654	0.005201	2.5
397	-0.919224	101.184316	1.188025	0.005675	2.3
398	-0.936196	101.127543	1.188578	0.011307	2.5
399	-1.002811	102.126788	1.178932	0.010111	2.8
400	-0.919411	103.126788	1.169434	0.015137	2.4
401	-0.948658	104.126788	1.160088	0.015080	2.9
402	-0.915084	105.126788	1.150890	0.009481	2.3
403	-0.969629	106.126788	1.141837	0.012863	2.4
404	-0.949283	107.126788	1.132925	0.011179	2.3
405	-0.984701	107.063250	1.133487	0.005640	2.5
406	-0.935448	107.474708	1.129857	0.011972	2.3
407	-0.958105	108.474706	1.121131	0.007434	2.4
408	-0.996256	109.474706	1.112538	0.010593	2.4
409	-0.956576	110.474704	1.104076	0.008382	2.4
410	-1.030750	111.433715	1.096081	0.018802	2.3
411	-0.961115	112.433715	1.087867	0.005718	2.4
412	-0.944094	113.433715	1.079774	0.010260	2.3
413	-1.007924	114.421714	1.071897	0.021234	2.3
414	-0.939356	114.358185	1.072400	0.003896	2.4
415	-1.013480	115.358185	1.064535	0.005241	2.4
416	-0.943877	115.295673	1.065023	0.004662	2.2
417	-0.986326	115.232427	1.065518	0.004841	2.3
418	-0.898859	115.936806	1.060037	0.002893	2.5
419	-0.962117	116.485184	1.055809	0.007050	2.3
420	-0.890792	116.422577	1.056290	0.003308	2.3
421	-0.978414	116.631193	1.054689	0.005588	2.4
422	-0.978570	117.229738	1.050122	0.004653	2.3
423	-0.952332	117.859833	1.045357	0.012082	2.3
424	-1.032895	117.796301	1.045835	0.001921	2.4
425	-0.949589	117.971183	1.044519	0.006497	2.3
426	-0.933917	117.921206	1.044895	0.014351	2.3
427	-0.960093	117.857668	1.045373	0.017308	2.3
428	-0.944119	117.794129	1.045852	0.007668	2.4
429	-0.939616	117.730590	1.046331	0.001860	2.3
430	-0.972669	117.809890	1.045733	0.012128	2.4
431	-0.995194	117.754353	1.046152	0.010936	2.6
432	-1.030309	117.690814	1.046631	0.004601	2.4
433	-0.984772	117.667095	1.046810	0.012619	2.4
434	-0.986247	117.603557	1.047290	0.013497	2.6
435	-0.939001	117.540018	1.047770	0.006460	3.2
436	-0.966048	117.543865	1.047741	0.006833	3.7
437	-0.949471	118.538839	1.040270	0.003303	5.1
438	-0.977155	118.500289	1.040558	0.014650	2.6
439	-0.948266	118.436751	1.041032	0.011646	2.3
440	-1.001462	119.436751	1.033619	0.003776	2.4
441	-0.935741	119.640516	1.032121	0.002952	3.2
442	-0.998952	119.644465	1.032092	0.007846	2.4
443	-0.997710	120.502096	1.025837	0.014119	2.4
444	-1.033038	121.502091	1.018638	0.016394	2.4
445	-0.956976	121.438553	1.019093	0.007494	2.3
446	-0.933869	122.438553	1.011988	0.009943	2.4
447	-0.918928	123.438540	1.004982	0.005576	2.6
448	-1.006509	123.375426	1.005421	0.004693	2.6
449	-0.957583	123.436181	1.004998	0.004262	2.4
450	-0.906706	123.377382	1.005407	0.011835	2.4
451	-0.984284	124.131803	1.000181	0.007806	2.3
452	-0.998173	124.068264	1.000619	0.023483	2.2
453	-0.942250	124.004726	1.001058	0.015109	2.3
454	-0.965456	125.004726	0.994201	0.006013	2.5
455	-0.969947	124.941187	0.994634	0.011752	2.3
456	-0.935754	125.940769	0.987868	0.008827	2.4
457	-0.970224	126.940769	0.981190	0.004053	2.2
458	-0.919784	126.877255	0.981612	0.014671	2.3
459	-0.936282	127.511290	0.977421	0.003294	2.3
460	-0.939288	127.447779	0.977839	0.008421	2.3
461	-0.963397	128.269848	0.972454	0.008554	2.3
462	-1.013109	129.269715	0.965984	0.008264	2.3
463	-0.948982	129.206177	0.966392	0.009264	2.3
464	-0.976295	130.174458	0.960202	0.008584	2.3
465	-0.956173	131.174251	0.953894	0.008478	2.3
466	-0.951730	131.110715	0.954292	0.005322	2.3
467	-0.962872	131.051354	0.954665	0.003828	2.5
468	-0.970205	131.063337	0.954590	0.002550	2.3
469	-0.942072	131.025717	0.954826	0.010146	2.5
470	-0.989233	131.211120	0.953663	0.008422	2.5
471	-0.966373	132.211120	0.947438	0.004538	2.4
472	-0.901006	132.310455	0.946824	0.010605	2.4
473	-1.029103	133.284781	0.940845	0.005689	2.5
474	-0.952991	133.221248	0.941233	0.006341	2.2
475	-0.971605	134.216902	0.935195	0.002519	2.4
476	-1.017076	134.162716	0.935522	0.008198	3.8
477	-0.945645	134.228333	0.935126	0.005348	5.5
478	-0.888339	134.170050	0.935477	0.016722	3.2
479	-0.993744	134.106547	0.935860	0.003913	2.4
480	-0.943114	135.106269	0.929867	0.012474	2.3
481	-0.966725	135.042732	0.930246	0.010271	2.3
482	-0.991436	136.041300	0.924331	0.005589	2.3
483	-0.905446	137.009416	0.918667	0.002266	2.4
484	-1.005427	137.338435	0.916758	0.021967	2.5
485	-0.939872	137.289874	0.917040	0.013053	2.3
486	-0.954578	137.226338	0.917408	0.006323	2.3
487	-0.947177	137.162800	0.917776	0.011612	2.2
488	-0.987686	138.162799	0.912010	0.007784	2.3
489	-0.957851	139.162798	0.906316	0.011236	2.3
490	-0.923542	140.162382	0.900695	0.007002	2.4
491	-1.005544	141.162382	0.895140	0.007242	2.4
492	-0.907073	141.101800	0.895475	0.011408	2.4
493	-0.995226	142.100599	0.889991	0.005496	2.2
494	-0.965256	142.037691	0.890334	0.006885	2.3
495	-0.962012	141.974204	0.890681	0.004562	2.3
496	-0.945027	141.912764	0.891017	0.009893	2.3
497	-0.903679	141.852820	0.891345	0.009260	2.4
498	-0.936517	141.789350	0.891693	0.003898	2.3
499	-0.943005	141.726111	0.892039	0.003241	2.3
500	-0.922566	142.220639	0.889337	0.006552	2.3
501	-0.924052	142.167783	0.889625	0.006645	2.4
502	-0.922128	142.119345	0.889889	0.005635	2.4
503	-0.967047	142.203598	0.889429	0.015049	2.3
504	-0.939878	143.203207	0.884015	0.019603	2.4
505	-0.869224	143.139669	0.884357	0.008229	2.4
506	-0.903477	144.139669	0.879002	0.005635	2.5
507	-1.041570	144.076154	0.879340	0.006672	2.3
508	-0.930344	145.071359	0.874070	0.005685	2.3
509	-0.884687	145.007889	0.874405	0.005561	2.3
510	-0.966686	145.995934	0.869231	0.008055	2.5
511	-1.003532	145.932425	0.869562	0.003643	2.3
512	-0.975448	146.765701	0.865243	0.011245	2.3
513	-0.969774	146.702265	0.865570	0.009229	2.4
514	-0.956500	147.457057	0.861692	0.007839	2.3
