1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
92	-0.626047	2.638041	0.200072	0.049712	1.6
93	-0.571706	1.867502	0.206813	0.106342	2.5
94	-0.638936	2.860406	0.198207	0.111043	1.5
95	-0.602687	2.032301	0.205334	0.067423	1.5
96	-0.603307	1.204666	0.212987	0.123430	1.5
97	-0.559842	0.376625	0.221237	0.034049	1.8
98	-0.595854	0.735737	0.217582	0.077827	1.5
99	-0.591893	1.395218	0.211175	0.041152	1.6
100	-0.623607	0.691895	0.218022	0.036655	1.6
101	-0.554911	0.632954	0.218616	0.113270	1.7
102	-0.556759	0.038783	0.224790	0.033126	2.5
103	-0.525526	0.000000	0.225205	0.139612	2.0
104	-0.577702	0.000000	0.225205	0.076602	1.5
105	-0.627874	0.000000	0.225205	0.024871	1.7
106	-0.544844	0.599652	0.218953	0.090177	1.5
107	-0.559002	0.069895	0.224458	0.117017	1.5
108	-0.588858	0.000000	0.225205	0.057786	1.5
109	-0.645297	0.000000	0.225205	0.141880	1.7
110	-0.607390	0.000000	0.225205	0.046257	1.7
111	-0.555833	0.000000	0.225205	0.028970	1.8
112	-0.577444	0.353660	0.221475	0.110020	1.7
113	-0.592396	1.300622	0.212071	0.030852	1.5
114	-0.602608	0.534354	0.219617	0.029759	1.6
115	-0.569027	0.821686	0.216725	0.022477	1.6
116	-0.622508	0.709124	0.217849	0.107985	1.6
117	-0.630643	1.171233	0.213308	0.312611	1.5
118	-0.545601	0.343126	0.221585	0.050737	1.5
119	-0.593044	1.342698	0.211671	0.063330	1.5
120	-0.603359	1.897643	0.206541	0.053327	1.6
121	-0.534616	1.300413	0.212073	0.067688	1.5
122	-0.613267	2.210985	0.203753	0.093689	1.5
123	-0.599586	3.203189	0.195400	0.040448	1.6
124	-0.602583	4.112364	0.188326	0.142831	1.6
125	-0.534043	3.286108	0.194733	0.064293	1.6
126	-0.587647	4.286010	0.187033	0.063282	1.8
127	-0.586745	3.802342	0.190680	0.033477	1.7
128	-0.567039	3.654379	0.191824	0.045185	1.9
129	-0.634560	4.003544	0.189145	0.191422	1.6
130	-0.571876	5.002855	0.181876	0.054292	1.6
131	-0.633797	6.002840	0.175141	0.108890	1.7
132	-0.588983	5.181929	0.180633	0.116302	1.5
133	-0.574990	4.356576	0.186512	0.173789	1.5
134	-0.615339	5.356576	0.179436	0.062321	1.6
135	-0.636033	6.340087	0.172981	0.070035	1.5
136	-0.588271	5.811158	0.176393	0.082673	1.6
137	-0.614001	4.986122	0.181994	0.072236	1.7
138	-0.589945	5.053226	0.181525	0.052571	1.5
139	-0.582729	5.462503	0.178717	0.051048	1.5
140	-0.596859	5.895677	0.175839	0.097190	1.5
141	-0.562473	6.852936	0.169796	0.098795	1.7
142	-0.620534	7.852785	0.163912	0.069236	1.6
143	-0.572586	8.849430	0.158439	0.101862	1.6
144	-0.605132	9.847472	0.153313	0.036555	1.4
145	-0.597526	10.817132	0.148640	0.155743	1.9
146	-0.646449	9.991306	0.152601	0.211528	2.5
147	-0.616568	10.991306	0.147831	0.136426	2.3
148	-0.559739	10.163199	0.151759	0.106618	1.6
149	-0.586296	9.335093	0.155902	0.114348	1.5
150	-0.531746	8.506986	0.160278	0.043721	1.7
151	-0.566907	9.106640	0.157085	0.057579	2.2
152	-0.568845	9.970325	0.152704	0.076348	1.8
153	-0.582344	9.564292	0.154733	0.157166	1.6
154	-0.537494	10.564291	0.149831	0.033847	1.6
155	-0.585054	11.551826	0.145285	0.043478	2.2
156	-0.604948	12.241090	0.142273	0.050701	1.7
157	-0.613421	11.554695	0.145273	0.066257	1.6
158	-0.566569	10.775352	0.148836	0.119719	1.5
159	-0.569828	9.947418	0.152818	0.028271	1.6
160	-0.632234	10.821616	0.148619	0.067666	1.5
161	-0.554656	10.808695	0.148680	0.076086	1.6
162	-0.666953	11.800217	0.144185	0.124631	1.5
163	-0.599330	12.800182	0.139920	0.088846	1.7
164	-0.619631	11.972089	0.143434	0.054864	1.6
165	-0.614380	11.163161	0.147041	0.025171	1.5
166	-0.648873	10.955571	0.147996	0.039041	1.5
167	-0.618008	10.591320	0.149703	0.079598	1.5
168	-0.588559	10.385026	0.150687	0.111518	1.5
169	-0.571985	9.557865	0.154766	0.057266	1.5
170	-0.595868	8.730626	0.159072	0.051353	1.5
171	-0.673517	9.665332	0.154223	0.063043	1.5
172	-0.621413	10.618485	0.149574	0.084698	1.6
173	-0.583364	9.794443	0.153577	0.030233	1.8
174	-0.582422	9.284977	0.156160	0.021833	1.5
175	-0.705392	9.583017	0.154638	0.099318	1.7
176	-0.617005	9.098012	0.157130	0.054175	1.7
177	-0.539051	9.931075	0.152898	0.055622	1.9
178	-0.634985	9.315618	0.156002	0.080724	2.0
179	-0.603513	10.303134	0.151081	0.043229	1.6
180	-0.548651	9.506710	0.155025	0.154521	1.5
181	-0.629908	9.336886	0.155893	0.055833	1.5
182	-0.610952	8.513626	0.160241	0.201412	2.2
183	-0.563329	7.685521	0.164867	0.057367	1.5
184	-0.596873	8.083661	0.162610	0.112556	1.5
185	-0.606974	7.443034	0.166273	0.019002	1.6
186	-0.616550	7.228106	0.167539	0.105796	1.5
187	-0.542136	7.071148	0.168476	0.046815	1.5
188	-0.606659	8.065244	0.162714	0.024115	1.5
189	-0.556441	8.124442	0.162383	0.047153	1.5
190	-0.536591	8.143044	0.162279	0.056774	1.5
191	-0.546718	8.949104	0.157911	0.108332	1.8
192	-0.601941	8.140607	0.162293	0.074315	1.5
193	-0.591081	7.675555	0.164925	0.023517	1.5
194	-0.568922	8.304358	0.161386	0.063936	1.7
195	-0.518905	7.818403	0.164107	0.078627	2.1
196	-0.624107	8.751334	0.158961	0.057302	1.7
197	-0.635680	9.678750	0.154156	0.037585	1.5
198	-0.596526	8.980157	0.157748	0.061611	1.5
199	-0.598931	9.411155	0.155512	0.083502	1.7
200	-0.565945	8.608284	0.159729	0.050949	2.1
201	-0.608237	9.373956	0.155703	0.050188	1.5
202	-0.545602	10.239787	0.151387	0.041060	1.5
203	-0.566589	9.739530	0.153851	0.133223	2.3
204	-0.537383	10.736139	0.149020	0.128315	2.5
205	-0.579270	9.908032	0.153012	0.102443	2.3
206	-0.606683	9.079925	0.157225	0.069775	1.5
207	-0.519023	8.255243	0.161657	0.018969	1.6
208	-0.628870	7.775103	0.164354	0.029191	2.2
209	-0.619605	7.708576	0.164735	0.092514	1.6
210	-0.567015	8.321782	0.161290	0.069589	2.1
211	-0.574346	7.689460	0.164845	0.224469	1.6
212	-0.544699	8.689460	0.159292	0.054789	2.1
213	-0.605184	7.861380	0.163863	0.036905	1.7
214	-0.588076	7.826708	0.164060	0.039657	1.5
215	-0.635516	8.235990	0.161763	0.098531	1.7
216	-0.580328	7.423340	0.166388	0.106045	2.5
217	-0.621080	6.595247	0.171381	0.040079	1.6
218	-0.624264	7.558504	0.165601	0.089056	1.5
219	-0.547762	6.807675	0.170072	0.080551	1.5
220	-0.613559	5.984641	0.175259	0.033853	1.5
221	-0.564201	6.355788	0.172881	0.111220	1.5
222	-0.582764	6.235848	0.173643	0.116090	1.5
223	-0.574131	5.407747	0.179088	0.069720	1.7
224	-0.586892	6.401420	0.172594	0.066338	1.6
225	-0.566191	5.582065	0.177913	0.130217	1.8
226	-0.590857	6.581941	0.171464	0.080703	2.0
227	-0.591420	5.753844	0.176771	0.141449	1.6
228	-0.590234	4.926079	0.182415	0.057324	1.5
229	-0.597557	5.272034	0.180013	0.137017	1.5
230	-0.585202	4.552159	0.185084	0.034690	1.6
231	-0.571544	5.543428	0.178172	0.036092	1.5
232	-0.664694	5.961269	0.175411	0.184208	1.5
233	-0.626332	6.901100	0.169503	0.192768	1.5
234	-0.544065	6.072993	0.174687	0.031565	1.8
235	-0.608563	5.300052	0.179821	0.107738	1.6
236	-0.577517	5.311019	0.179746	0.078916	1.5
237	-0.581421	4.483020	0.185587	0.256728	1.6
238	-0.627014	5.483020	0.178579	0.021043	1.7
239	-0.476969	6.470859	0.172157	0.079497	1.6
240	-0.623799	7.085657	0.168389	0.102174	1.5
241	-0.579626	8.048312	0.162808	0.042784	1.6
242	-0.581928	8.325498	0.161269	0.083716	1.6
243	-0.584869	7.711529	0.164718	0.088354	1.6
244	-0.647246	8.710139	0.159182	0.046784	1.6
245	-0.562253	7.901659	0.163634	0.062398	1.5
246	-0.616135	7.387612	0.166598	0.065956	1.7
247	-0.596855	6.970799	0.169080	0.042332	1.6
248	-0.591308	6.266244	0.173449	0.108884	1.5
249	-0.577534	7.117797	0.168196	0.048502	1.5
250	-0.626456	6.295636	0.173262	0.087336	1.5
251	-0.588546	5.516783	0.178351	0.066868	1.5
252	-0.625173	5.881276	0.175933	0.137346	1.7
253	-0.616626	5.053199	0.181525	0.056328	1.7
254	-0.595279	6.052753	0.174818	0.075113	1.5
255	-0.602443	7.038617	0.168671	0.071084	1.5
256	-0.573715	6.213439	0.173786	0.085517	1.5
257	-0.577558	7.206214	0.167669	0.034413	1.7
258	-0.556484	8.106658	0.162482	0.067132	1.5
259	-0.629830	7.385721	0.166609	0.140727	1.5
260	-0.623970	8.385670	0.160939	0.062661	2.7
261	-0.563025	9.384441	0.155649	0.051806	2.6
262	-0.586748	9.240681	0.156389	0.035712	2.3
263	-0.578848	9.045541	0.157405	0.149119	1.7
264	-0.535143	8.290645	0.161461	0.138479	1.6
265	-0.561700	9.290645	0.156131	0.024360	2.0
266	-0.571546	9.791607	0.153591	0.165052	1.6
267	-0.586119	9.337405	0.155890	0.093550	1.5
268	-0.562229	8.509762	0.160262	0.049732	2.5
269	-0.513874	9.080976	0.157219	0.064700	1.7
270	-0.618005	9.491763	0.155101	0.034827	1.6
271	-0.597117	9.083876	0.157204	0.088787	1.9
272	-0.567033	9.978268	0.152665	0.063637	1.7
273	-0.600140	10.975620	0.147904	0.111643	1.5
274	-0.562936	10.155897	0.151795	0.113180	1.8
275	-0.613683	9.328348	0.155937	0.076766	1.5
276	-0.622176	8.500298	0.160314	0.183050	1.7
277	-0.613742	9.500297	0.155058	0.028244	1.6
278	-0.578638	9.136570	0.156929	0.093759	1.5
279	-0.568074	9.709444	0.154002	0.013573	1.5
280	-0.582667	9.843235	0.153334	0.042471	1.6
281	-0.605737	9.860981	0.153246	0.042471	1.5
282	-0.638543	9.335145	0.155902	0.062196	1.7
283	-0.618011	8.922936	0.158050	0.068464	1.5
284	-0.530260	9.903158	0.153036	0.093094	1.4
285	-0.542126	9.077626	0.157237	0.055585	1.7
286	-0.566623	9.890583	0.153099	0.016299	1.8
287	-0.635085	10.242221	0.151376	0.053401	1.6
288	-0.595514	9.931179	0.152898	0.117825	1.5
289	-0.617940	10.929646	0.148117	0.043042	1.5
290	-0.528250	11.405651	0.145941	0.072859	1.5
291	-0.596327	10.654679	0.149403	0.114232	1.6
292	-0.627114	11.177812	0.146974	0.034726	2.0
293	-0.655635	10.736755	0.149017	0.129689	1.6
294	-0.586440	11.708114	0.144591	0.118851	1.6
295	-0.585276	10.880007	0.148347	0.043781	1.8
296	-0.556689	11.841201	0.144005	0.136820	1.5
297	-0.594054	11.024025	0.147680	0.023541	1.5
298	-0.588538	11.252157	0.146635	0.050052	1.4
299	-0.630113	11.448496	0.145748	0.116883	1.7
300	-0.651966	12.429392	0.141472	0.072576	1.6
301	-0.610376	11.602222	0.145061	0.150143	1.6
302	-0.610074	12.601856	0.140745	0.028188	1.5
303	-0.608517	13.561230	0.136839	0.085845	1.5
304	-0.604546	12.899327	0.139510	0.028442	1.9
305	-0.571069	12.871265	0.139626	0.067090	1.7
306	-0.578659	12.597490	0.140764	0.119726	1.5
307	-0.567395	11.769655	0.144320	0.092149	1.6
308	-0.626095	10.941552	0.148061	0.058179	1.5
309	-0.642810	10.139554	0.151875	0.079822	1.8
310	-0.514911	11.115494	0.147259	0.051029	1.5
311	-0.572365	10.333185	0.150936	0.236061	1.7
312	-0.583329	9.505109	0.155033	0.118059	1.6
313	-0.576945	10.505109	0.150112	0.116376	1.7
314	-0.600846	11.505091	0.145494	0.044820	1.6
315	-0.649992	10.842593	0.148521	0.073726	1.6
316	-0.632911	10.066221	0.152233	0.067146	1.7
317	-0.602704	9.764419	0.153727	0.086704	1.7
318	-0.638225	8.970493	0.157799	0.006484	2.4
319	-0.609414	8.857383	0.158397	0.080031	2.4
320	-0.600343	9.134100	0.156942	0.075041	1.6
321	-0.595075	10.119286	0.151974	0.104032	1.9
322	-0.548641	11.116313	0.147256	0.214575	1.6
323	-0.604300	12.116313	0.142809	0.146958	1.7
324	-0.615141	11.288206	0.146472	0.051031	1.6
325	-0.548448	12.287390	0.142075	0.069911	1.9
326	-0.572755	11.494167	0.145543	0.134725	2.0
327	-0.638715	10.666872	0.149346	0.036984	1.6
328	-0.590038	11.627335	0.144949	0.041652	1.5
329	-0.543115	11.308354	0.146380	0.048570	1.6
330	-0.595191	10.877485	0.148359	0.024384	2.4
331	-0.527349	10.477778	0.150243	0.106461	1.5
332	-0.574177	10.081556	0.152158	0.052393	1.5
333	-0.552096	10.782171	0.148804	0.057453	1.7
334	-0.566030	11.265487	0.146575	0.084137	1.5
335	-0.542968	10.474193	0.150260	0.097813	1.5
336	-0.649179	11.474074	0.145633	0.096478	1.7
337	-0.618540	10.646095	0.149444	0.078758	1.5
338	-0.619932	9.819907	0.153450	0.034381	1.6
339	-0.554355	10.224519	0.151461	0.062719	1.8
340	-0.625059	10.802248	0.148710	0.154576	1.6
341	-0.639790	9.974159	0.152686	0.090720	2.0
342	-0.567148	10.974159	0.147910	0.046192	2.2
343	-0.636938	10.156713	0.151791	0.142667	1.6
344	-0.584103	9.335071	0.155902	0.179041	1.7
345	-0.551722	10.335071	0.150927	0.137359	1.7
346	-0.612576	11.335071	0.146259	0.116492	1.5
347	-0.600004	10.506964	0.150104	0.138621	2.0
348	-0.602795	9.678856	0.154155	0.105762	1.5
349	-0.611494	8.850750	0.158432	0.215612	1.5
350	-0.573119	8.022643	0.162952	0.137781	1.5
351	-0.597498	9.022643	0.157525	0.035376	1.7
352	-0.547482	8.320581	0.161297	0.091118	1.5
353	-0.556177	9.093743	0.157153	0.020108	1.7
354	-0.635641	8.605252	0.159746	0.040415	1.5
355	-0.595750	8.399976	0.160861	0.156958	1.5
356	-0.611724	9.262855	0.156274	0.150758	1.5
357	-0.546043	10.262855	0.151276	0.056643	1.7
358	-0.560824	11.262121	0.146590	0.075795	1.9
359	-0.600497	10.452346	0.150364	0.077462	1.5
360	-0.569087	9.659310	0.154254	0.190816	1.6
361	-0.507272	8.847744	0.158448	0.088300	1.5
362	-0.598583	9.847739	0.153311	0.067144	1.5
363	-0.614356	9.021401	0.157531	0.189462	1.5
364	-0.565723	10.019903	0.152460	0.102700	1.5
365	-0.631526	11.019903	0.147699	0.066999	1.6
366	-0.598364	10.192578	0.151616	0.113798	1.5
367	-0.619045	9.364695	0.155750	0.085225	1.9
368	-0.597648	10.364668	0.150785	0.048522	1.6
369	-0.602580	9.594659	0.154580	0.042982	1.5
370	-0.614122	9.007504	0.157604	0.147228	1.5
371	-0.669862	8.180115	0.162073	0.055025	1.7
372	-0.559233	7.352467	0.166804	0.122748	1.5
373	-0.572823	8.351747	0.161125	0.122952	1.6
374	-0.559259	7.523642	0.165803	0.012602	1.5
375	-0.596557	6.960470	0.169143	0.124334	2.4
376	-0.614113	7.179542	0.167828	0.123722	2.4
377	-0.578676	6.351435	0.172909	0.078598	1.6
378	-0.576552	7.349736	0.166820	0.046950	1.7
379	-0.588120	8.118701	0.162415	0.028277	1.8
380	-0.559412	7.636496	0.165150	0.114506	1.5
381	-0.558712	8.491546	0.160361	0.051382	1.5
382	-0.561226	9.318735	0.155986	0.068880	1.5
383	-0.603406	8.700078	0.159236	0.068571	2.7
384	-0.564228	9.589560	0.154605	0.031897	1.6
385	-0.619161	9.405517	0.155541	0.044955	1.7
386	-0.571906	8.828726	0.158549	0.044903	1.8
387	-0.638327	8.321916	0.161289	0.162408	1.5
388	-0.608870	9.313927	0.156011	0.050131	1.5
389	-0.559965	10.312208	0.151037	0.087704	1.4
390	-0.611706	11.245646	0.146665	0.032262	1.6
391	-0.608870	10.522370	0.150030	0.163608	2.0
392	-0.592086	9.706737	0.154015	0.082254	1.6
393	-0.640979	10.706736	0.149158	0.061582	1.6
394	-0.556680	9.883775	0.153132	0.042026	1.6
395	-0.603048	9.127865	0.156975	0.135322	1.7
396	-0.613476	10.096470	0.152085	0.123732	1.7
397	-0.591498	11.096470	0.147347	0.041661	1.4
398	-0.565251	10.362731	0.150794	0.060537	1.5
399	-0.627308	10.225217	0.151458	0.050118	1.5
400	-0.619397	9.771817	0.153690	0.023282	1.6
401	-0.583222	10.260155	0.151289	0.108355	2.1
402	-0.676622	9.613232	0.154486	0.061653	1.7
403	-0.557780	9.127073	0.156979	0.055146	1.5
404	-0.630873	9.979154	0.152661	0.134622	1.5
405	-0.617005	10.977801	0.147893	0.076391	1.7
406	-0.631730	11.977790	0.143409	0.015725	1.5
407	-0.617767	11.518348	0.145435	0.065778	1.5
408	-0.599213	11.294164	0.146445	0.012307	1.6
409	-0.532848	11.094108	0.147358	0.066283	1.5
410	-0.587035	11.022225	0.147688	0.062442	1.6
411	-0.624651	11.900716	0.143745	0.126805	1.5
412	-0.574249	12.900362	0.139506	0.046442	1.6
413	-0.594772	13.659694	0.136450	0.044788	1.7
414	-0.619071	13.199329	0.138287	0.041889	1.8
415	-0.607944	13.156633	0.138459	0.109698	1.5
416	-0.564109	12.578209	0.140845	0.063014	1.5
417	-0.544056	11.750872	0.144402	0.061333	1.8
418	-0.574452	11.031773	0.147644	0.114561	1.6
419	-0.592313	11.908033	0.143713	0.084185	1.7
420	-0.620549	11.079963	0.147422	0.091253	1.7
421	-0.622116	11.903670	0.143732	0.080647	1.8
422	-0.613480	12.899377	0.139510	0.040884	1.5
423	-0.597043	12.131788	0.142742	0.054098	1.6
424	-0.505971	11.623641	0.144966	0.021949	1.6
425	-0.597586	11.322316	0.146317	0.011083	2.1
426	-0.626937	11.432298	0.145821	0.080899	1.6
427	-0.585759	11.868754	0.143885	0.086227	1.9
428	-0.600599	12.862134	0.139664	0.065486	1.6
429	-0.579821	13.844011	0.135728	0.128204	1.5
430	-0.564939	13.016020	0.139032	0.071010	1.5
431	-0.580083	12.448910	0.141389	0.084348	1.5
432	-0.598093	11.764077	0.144344	0.115894	1.7
433	-0.590109	10.935982	0.148087	0.081694	2.8
434	-0.550843	10.107903	0.152029	0.136597	2.2
435	-0.616744	11.107895	0.147294	0.058038	2.2
436	-0.620068	10.413998	0.150548	0.026283	2.1
437	-0.599600	10.310965	0.151043	0.092239	1.9
438	-0.601593	9.606560	0.154519	0.066888	1.6
439	-0.536187	10.605305	0.149637	0.090160	1.5
440	-0.558928	9.779497	0.153651	0.155591	2.0
441	-0.551194	10.779497	0.148816	0.067151	1.6
442	-0.552941	9.951397	0.152798	0.059124	1.5
443	-0.570646	10.574679	0.149782	0.033392	1.5
444	-0.600735	10.051778	0.152304	0.062855	1.7
445	-0.612161	10.810312	0.148672	0.172480	3.8
446	-0.610189	9.982208	0.152646	0.069162	1.6
447	-0.633984	10.979162	0.147887	0.091310	2.1
448	-0.613250	10.153551	0.151806	0.072323	1.5
449	-0.527532	9.329032	0.155933	0.116388	1.5
450	-0.542747	8.503136	0.160298	0.085455	1.5
451	-0.649047	9.503115	0.155043	0.111489	1.6
452	-0.569355	8.675039	0.159370	0.066963	1.7
453	-0.620747	7.847223	0.163943	0.030151	1.5
454	-0.632180	8.243277	0.161723	0.063120	1.6
455	-0.568466	8.950495	0.157904	0.043716	1.6
456	-0.592584	8.681756	0.159334	0.039713	1.6
457	-0.528608	8.467643	0.160492	0.025651	1.6
458	-0.569334	8.575962	0.159904	0.120937	1.5
459	-0.573874	8.712002	0.159172	0.026840	1.5
460	-0.560561	7.920306	0.163529	0.139693	1.5
461	-0.616038	7.937318	0.163433	0.041967	1.7
462	-0.621838	8.932600	0.157999	0.057483	1.6
463	-0.561514	9.288376	0.156143	0.148672	1.6
464	-0.549284	8.460780	0.160529	0.141519	2.2
465	-0.581017	9.460780	0.155259	0.051603	1.5
466	-0.589744	8.980297	0.157747	0.068662	1.5
467	-0.617139	9.622256	0.154440	0.077018	1.5
468	-0.569926	8.800380	0.158700	0.023083	1.5
469	-0.656450	8.693432	0.159271	0.092988	1.5
470	-0.603033	8.598582	0.159782	0.081707	1.7
471	-0.617043	9.577796	0.154665	0.129585	1.5
472	-0.583424	10.577676	0.149767	0.027336	1.5
473	-0.577015	10.932421	0.148104	0.035032	1.9
474	-0.573215	10.650942	0.149421	0.044337	1.6
475	-0.575829	10.776215	0.148832	0.038164	1.6
476	-0.586518	10.314608	0.151026	0.041956	1.6
477	-0.609393	10.124106	0.151950	0.041560	1.5
478	-0.602406	10.675518	0.149305	0.079200	1.5
479	-0.530695	10.374130	0.150739	0.103918	1.6
480	-0.551577	11.373674	0.146085	0.181166	1.5
481	-0.576412	10.545567	0.149920	0.081485	1.5
482	-0.581650	9.717460	0.153962	0.050168	1.7
483	-0.592798	10.651571	0.149418	0.077095	1.5
484	-0.598934	11.618224	0.144990	0.077046	1.5
485	-0.585699	10.793464	0.148751	0.035949	1.8
486	-0.575670	11.312437	0.146362	0.106925	1.5
487	-0.639492	11.998347	0.143320	0.046607	1.5
488	-0.545547	12.963298	0.139248	0.130476	1.5
489	-0.672011	12.497845	0.141182	0.126777	1.6
490	-0.568504	11.669738	0.144761	0.018849	1.8
491	-0.589130	12.042037	0.143130	0.016157	2.5
492	-0.575972	12.013536	0.143254	0.021223	2.3
493	-0.570560	11.977445	0.143410	0.219168	2.2
494	-0.588741	11.225761	0.146756	0.032298	1.5
495	-0.604847	10.398365	0.150623	0.044401	1.5
496	-0.626018	10.562863	0.149838	0.068555	1.6
497	-0.630629	9.867741	0.153212	0.018904	2.6
498	-0.621430	10.239939	0.151387	0.057741	1.8
499	-0.653743	10.564114	0.149832	0.092138	1.8
500	-0.582892	10.956840	0.147990	0.046243	1.6
501	-0.550200	10.182860	0.151664	0.053632	1.5
502	-0.654370	9.633982	0.154381	0.086615	1.6
503	-0.595438	10.610607	0.149611	0.019862	1.8
504	-0.584141	10.028113	0.152420	0.097580	1.5
505	-0.606011	10.678386	0.149291	0.052120	1.6
506	-0.631752	11.576974	0.145173	0.064642	1.7
507	-0.595370	10.788027	0.148776	0.083202	1.5
508	-0.601175	11.773733	0.144302	0.073548	1.5
509	-0.576091	10.954522	0.148001	0.096028	1.5
510	-0.605600	11.479021	0.145611	0.132134	1.8
511	-0.634294	12.478936	0.141262	0.084700	1.4
512	-0.598106	13.464911	0.137221	0.023392	1.5
513	-0.581651	13.011627	0.139050	0.036570	1.6
514	-0.623738	13.449582	0.137282	0.046431	1.8
