1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
145	-0.233491	67.340115	8.636526	0.000000	14.5
146	-0.233491	67.339051	8.636630	0.000000	14.3
147	-0.233491	67.338141	8.636719	0.000000	13.9
148	-0.233491	67.337362	8.636795	0.000000	13.6
149	-0.233491	67.336698	8.636860	0.000000	15.0
150	-0.233491	67.336131	8.636915	0.000000	14.9
151	-0.233491	67.335648	8.636963	0.000000	12.4
152	-0.233491	67.335236	8.637003	0.000000	16.2
153	-0.233491	67.334886	8.637037	0.000000	15.3
154	-0.233491	67.334588	8.637066	0.000000	12.6
155	-0.233491	67.334334	8.637091	0.000000	12.6
156	-0.233491	67.334118	8.637112	0.000000	13.6
157	-0.233491	67.333935	8.637130	0.000000	15.5
158	-0.233491	67.333779	8.637145	0.000000	16.3
159	-0.233491	67.333646	8.637158	0.000000	14.4
160	-0.233491	67.333534	8.637169	0.000000	14.8
161	-0.233491	67.333438	8.637179	0.000000	13.5
162	-0.233491	67.333357	8.637187	0.000000	13.8
163	-0.233491	67.333288	8.637193	0.000000	15.3
164	-0.233491	67.333230	8.637199	0.000000	14.0
165	-0.233491	67.333180	8.637204	0.000000	14.8
166	-0.233491	67.333138	8.637208	0.000000	15.0
167	-0.233491	67.333102	8.637211	0.000000	14.1
168	-0.233491	67.333072	8.637214	0.000000	13.7
169	-0.233491	67.333046	8.637217	0.000000	13.7
170	-0.233491	67.333024	8.637219	0.000000	13.5
171	-0.233491	67.333005	8.637221	0.000000	14.7
172	-0.233491	67.332989	8.637222	0.000000	15.1
173	-0.233491	67.332976	8.637224	0.000000	13.8
174	-0.233491	67.332965	8.637225	0.000000	11.9
175	-0.233491	67.332955	8.637226	0.000000	11.8
176	-0.233491	67.332947	8.637227	0.000000	15.4
177	-0.233491	67.332940	8.637227	0.000000	13.7
178	-0.233491	67.332934	8.637228	0.000000	13.1
179	-0.233491	67.332929	8.637228	0.000000	16.6
180	-0.233491	67.332925	8.637229	0.000000	13.1
181	-0.233491	67.332921	8.637229	0.000000	14.5
182	-0.233491	67.332918	8.637229	0.000000	14.6
183	-0.233491	67.332915	8.637230	0.000000	15.1
184	-0.233491	67.332913	8.637230	0.000000	15.4
185	-0.233491	67.332911	8.637230	0.000000	14.4
186	-0.233491	67.332910	8.637230	0.000000	16.3
187	-0.233491	67.332908	8.637230	0.000000	16.7
188	-0.233491	67.332907	8.637231	0.000000	15.4
189	-0.233491	67.332906	8.637231	0.000000	18.1
190	-0.233491	67.332905	8.637231	0.000000	14.6
191	-0.233491	67.332905	8.637231	0.000000	12.8
192	-0.233491	67.332904	8.637231	0.000000	12.0
193	-0.233491	67.332904	8.637231	0.000000	13.4
194	-0.233491	67.332903	8.637231	0.000000	13.4
195	-0.233491	67.332903	8.637231	0.000000	12.7
196	-0.233491	67.332903	8.637231	0.000000	13.5
197	-0.233491	67.332902	8.637231	0.000000	13.1
198	-0.233491	67.332902	8.637231	0.000000	13.6
199	-0.233491	67.332902	8.637231	0.000000	15.1
200	-0.233491	67.332902	8.637231	0.000000	14.9
201	-0.233491	67.332902	8.637231	0.000000	13.8
202	-0.233491	67.332901	8.637231	0.000000	14.0
203	-0.233491	67.332901	8.637231	0.000000	14.5
204	-0.233491	67.332901	8.637231	0.000000	15.0
205	-0.233491	67.332901	8.637231	0.000000	12.1
206	-0.233491	67.332901	8.637231	0.000000	13.4
207	-0.233491	67.332901	8.637231	0.000000	11.6
208	-0.233491	67.332901	8.637231	0.000000	13.1
209	-0.233491	67.332901	8.637231	0.000000	13.2
210	-0.233491	67.332901	8.637231	0.000000	14.4
211	-0.233491	67.332901	8.637231	0.000000	12.8
212	-0.233491	67.332901	8.637231	0.000000	15.7
213	-0.233491	67.332901	8.637231	0.000000	14.5
214	-0.233491	67.332901	8.637231	0.000000	16.2
215	-0.233491	67.332901	8.637231	0.000000	13.8
216	-0.233491	67.332901	8.637231	0.000000	14.4
217	-0.233491	67.332901	8.637231	0.000000	14.4
218	-0.233491	67.332901	8.637231	0.000000	14.3
219	-0.233491	67.332901	8.637231	0.000000	14.8
220	-0.233491	67.332901	8.637231	0.000000	13.3
221	-0.233491	67.332901	8.637231	0.000000	14.1
222	-0.233491	67.332901	8.637231	0.000000	12.9
223	-0.233491	67.332901	8.637231	0.000000	17.7
224	-0.233491	67.332901	8.637231	0.000000	13.6
225	-0.233491	67.332901	8.637231	0.000000	13.2
226	-0.233491	67.332901	8.637231	0.000000	13.5
227	-0.233491	67.332901	8.637231	0.000000	12.9
228	-0.233491	67.332901	8.637231	0.000000	14.9
229	-0.233491	67.332901	8.637231	0.000000	13.6
230	-0.233491	67.332901	8.637231	0.000000	15.2
231	-0.233491	67.332901	8.637231	0.000000	13.3
232	-0.233491	67.332901	8.637231	0.000000	16.9
233	-0.233491	67.332901	8.637231	0.000000	13.5
234	-0.233491	67.332901	8.637231	0.000000	14.7
235	-0.233491	67.332901	8.637231	0.000000	15.6
236	-0.233491	67.332901	8.637231	0.000000	14.9
237	-0.233491	67.332901	8.637231	0.000000	14.8
238	-0.233491	67.332901	8.637231	0.000000	13.3
239	-0.233491	67.332901	8.637231	0.000000	13.8
240	-0.233491	67.332901	8.637231	0.000000	14.6
241	-0.233491	67.332901	8.637231	0.000000	15.9
242	-0.233491	67.332901	8.637231	0.000000	13.5
243	-0.233491	67.332901	8.637231	0.000000	12.4
244	-0.233491	67.332901	8.637231	0.000000	13.5
245	-0.233491	67.332901	8.637231	0.000000	15.6
246	-0.233491	67.332901	8.637231	0.000000	12.4
247	-0.233491	67.332901	8.637231	0.000000	15.6
248	-0.233491	67.332901	8.637231	0.000000	15.9
249	-0.233491	67.332901	8.637231	0.000000	13.7
250	-0.233491	67.332901	8.637231	0.000000	14.4
251	-0.233491	67.332901	8.637231	0.000000	16.7
252	-0.233491	67.332901	8.637231	0.000000	12.1
253	-0.233491	67.332901	8.637231	0.000000	14.5
254	-0.233491	67.332901	8.637231	0.000000	15.9
255	-0.233491	67.332901	8.637231	0.000000	12.8
256	-0.233491	67.332901	8.637231	0.000000	13.0
257	-0.233491	67.332901	8.637231	0.000000	15.1
258	-0.233491	67.332901	8.637231	0.000000	12.8
259	-0.233491	67.332901	8.637231	0.000000	14.1
260	-0.233491	67.332901	8.637231	0.000000	14.0
261	-0.233491	67.332901	8.637231	0.000000	14.3
262	-0.233491	67.332901	8.637231	0.000000	13.1
263	-0.233491	67.332901	8.637231	0.000000	13.2
264	-0.233491	67.332901	8.637231	0.000000	13.3
265	-0.233491	67.332901	8.637231	0.000000	16.5
266	-0.233491	67.332901	8.637231	0.000000	13.1
267	-0.233491	67.332901	8.637231	0.000000	14.9
268	-0.233491	67.332901	8.637231	0.000000	13.7
269	-0.233491	67.332901	8.637231	0.000000	14.3
270	-0.233491	67.332901	8.637231	0.000000	13.5
271	-0.233491	67.332901	8.637231	0.000000	15.1
272	-0.233491	67.332901	8.637231	0.000000	13.8
273	-0.233491	67.332901	8.637231	0.000000	14.5
274	-0.233491	67.332901	8.637231	0.000000	13.7
275	-0.233491	67.332901	8.637231	0.000000	15.5
276	-0.233491	67.332901	8.637231	0.000000	14.4
277	-0.233491	67.332901	8.637231	0.000000	14.6
278	-0.233491	67.332901	8.637231	0.000000	12.2
279	-0.233491	67.332901	8.637231	0.000000	13.5
280	-0.233491	67.332901	8.637231	0.000000	15.6
281	-0.233491	67.332901	8.637231	0.000000	13.0
282	-0.233491	67.332901	8.637231	0.000000	13.0
283	-0.233491	67.332901	8.637231	0.000000	13.9
284	-0.233491	67.332901	8.637231	0.000000	14.0
285	-0.233491	67.332901	8.637231	0.000000	15.6
286	-0.233491	67.332901	8.637231	0.000000	13.1
287	-0.233491	67.332901	8.637231	0.000000	13.2
288	-0.233491	67.332901	8.637231	0.000000	14.7
289	-0.233491	67.332901	8.637231	0.000000	14.2
290	-0.233491	67.332901	8.637231	0.000000	14.7
291	-0.233491	67.332901	8.637231	0.000000	14.0
292	-0.233491	67.332901	8.637231	0.000000	15.8
293	-0.233491	67.332901	8.637231	0.000000	16.4
294	-0.233491	67.332901	8.637231	0.000000	13.3
295	-0.233491	67.332901	8.637231	0.000000	12.8
296	-0.233491	67.332901	8.637231	0.000000	15.8
297	-0.233491	67.332901	8.637231	0.000000	13.4
298	-0.233491	67.332901	8.637231	0.000000	16.9
299	-0.233491	67.332901	8.637231	0.000000	16.2
300	-0.233491	67.332901	8.637231	0.000000	14.5
301	-0.233491	67.332901	8.637231	0.000000	14.2
302	-0.233491	67.332901	8.637231	0.000000	13.2
303	-0.233491	67.332901	8.637231	0.000000	12.8
304	-0.233491	67.332901	8.637231	0.000000	14.2
305	-0.233491	67.332901	8.637231	0.000000	13.4
306	-0.233491	67.332901	8.637231	0.000000	16.8
307	-0.233491	67.332901	8.637231	0.000000	13.1
308	-0.233491	67.332901	8.637231	0.000000	14.1
309	-0.233491	67.332901	8.637231	0.000000	16.6
310	-0.233491	67.332901	8.637231	0.000000	13.3
311	-0.233491	67.332901	8.637231	0.000000	13.2
312	-0.233491	67.332901	8.637231	0.000000	14.8
313	-0.233491	67.332901	8.637231	0.000000	14.3
314	-0.233491	67.332901	8.637231	0.000000	13.7
315	-0.233491	67.332901	8.637231	0.000000	14.8
316	-0.233491	67.332901	8.637231	0.000000	14.0
317	-0.233491	67.332901	8.637231	0.000000	12.9
318	-0.233491	67.332901	8.637231	0.000000	13.1
319	-0.233491	67.332901	8.637231	0.000000	12.7
320	-0.233491	67.332901	8.637231	0.000000	14.9
321	-0.233491	67.332901	8.637231	0.000000	14.8
322	-0.233491	67.332901	8.637231	0.000000	13.7
323	-0.233491	67.332901	8.637231	0.000000	13.8
324	-0.233491	67.332901	8.637231	0.000000	14.5
325	-0.233491	67.332901	8.637231	0.000000	13.9
326	-0.233491	67.332901	8.637231	0.000000	14.3
327	-0.233491	67.332901	8.637231	0.000000	14.1
328	-0.233491	67.332901	8.637231	0.000000	14.1
329	-0.233491	67.332901	8.637231	0.000000	14.1
330	-0.233491	67.332901	8.637231	0.000000	13.1
331	-0.233491	67.332901	8.637231	0.000000	14.4
332	-0.233491	67.332901	8.637231	0.000000	14.1
333	-0.233491	67.332901	8.637231	0.000000	13.8
334	-0.233491	67.332901	8.637231	0.000000	12.4
335	-0.233491	67.332901	8.637231	0.000000	14.1
336	-0.233491	67.332901	8.637231	0.000000	13.9
337	-0.233491	67.332901	8.637231	0.000000	14.0
338	-0.233491	67.332901	8.637231	0.000000	13.3
339	-0.233491	67.332901	8.637231	0.000000	14.6
340	-0.233491	67.332901	8.637231	0.000000	13.6
341	-0.233491	67.332901	8.637231	0.000000	13.0
342	-0.233491	67.332901	8.637231	0.000000	12.4
343	-0.233491	67.332901	8.637231	0.000000	12.2
344	-0.233491	67.332901	8.637231	0.000000	15.8
345	-0.233491	67.332901	8.637231	0.000000	12.0
346	-0.233491	67.332901	8.637231	0.000000	14.5
347	-0.233491	67.332901	8.637231	0.000000	15.7
348	-0.233491	67.332901	8.637231	0.000000	12.7
349	-0.233491	67.332901	8.637231	0.000000	12.2
350	-0.233491	67.332901	8.637231	0.000000	12.4
351	-0.233491	67.332901	8.637231	0.000000	15.2
352	-0.233491	67.332901	8.637231	0.000000	14.1
353	-0.233491	67.332901	8.637231	0.000000	12.9
354	-0.233491	67.332901	8.637231	0.000000	13.6
355	-0.233491	67.332901	8.637231	0.000000	13.2
356	-0.233491	67.332901	8.637231	0.000000	13.0
357	-0.233491	67.332901	8.637231	0.000000	12.6
358	-0.233491	67.332901	8.637231	0.000000	15.4
359	-0.233491	67.332901	8.637231	0.000000	12.2
360	-0.233491	67.332901	8.637231	0.000000	15.6
361	-0.233491	67.332901	8.637231	0.000000	12.0
362	-0.233491	67.332901	8.637231	0.000000	12.3
363	-0.233491	67.332901	8.637231	0.000000	12.9
364	-0.233491	67.332901	8.637231	0.000000	12.9
365	-0.233491	67.332901	8.637231	0.000000	15.3
366	-0.233491	67.332901	8.637231	0.000000	13.1
367	-0.233491	67.332901	8.637231	0.000000	14.6
368	-0.233491	67.332901	8.637231	0.000000	14.0
369	-0.233491	67.332901	8.637231	0.000000	13.8
370	-0.233491	67.332901	8.637231	0.000000	13.5
371	-0.233491	67.332901	8.637231	0.000000	14.4
372	-0.233491	67.332901	8.637231	0.000000	14.2
373	-0.233491	67.332901	8.637231	0.000000	14.4
374	-0.233491	67.332901	8.637231	0.000000	14.2
375	-0.233491	67.332901	8.637231	0.000000	14.3
376	-0.233491	67.332901	8.637231	0.000000	14.2
377	-0.233491	67.332901	8.637231	0.000000	13.0
378	-0.233491	67.332901	8.637231	0.000000	12.2
379	-0.233491	67.332901	8.637231	0.000000	13.0
380	-0.233491	67.332901	8.637231	0.000000	14.0
381	-0.233491	67.332901	8.637231	0.000000	15.4
382	-0.233491	67.332901	8.637231	0.000000	14.1
383	-0.233491	67.332901	8.637231	0.000000	13.8
384	-0.233491	67.332901	8.637231	0.000000	14.5
385	-0.233491	67.332901	8.637231	0.000000	13.7
386	-0.233491	67.332901	8.637231	0.000000	14.9
387	-0.233491	67.332901	8.637231	0.000000	14.7
388	-0.233491	67.332901	8.637231	0.000000	14.0
389	-0.233491	67.332901	8.637231	0.000000	13.2
390	-0.233491	67.332901	8.637231	0.000000	13.0
391	-0.233491	67.332901	8.637231	0.000000	13.8
392	-0.233491	67.332901	8.637231	0.000000	13.9
393	-0.233491	67.332901	8.637231	0.000000	13.5
394	-0.233491	67.332901	8.637231	0.000000	13.4
395	-0.233491	67.332901	8.637231	0.000000	13.5
396	-0.233491	67.332901	8.637231	0.000000	12.4
397	-0.233491	67.332901	8.637231	0.000000	13.1
398	-0.233491	67.332901	8.637231	0.000000	15.4
399	-0.233491	67.332901	8.637231	0.000000	13.9
400	-0.233491	67.332901	8.637231	0.000000	12.9
401	-0.233491	67.332901	8.637231	0.000000	12.1
402	-0.233491	67.332901	8.637231	0.000000	14.6
403	-0.233491	67.332901	8.637231	0.000000	12.4
404	-0.233491	67.332901	8.637231	0.000000	15.6
405	-0.233491	67.332901	8.637231	0.000000	12.7
406	-0.233491	67.332901	8.637231	0.000000	12.7
407	-0.233491	67.332901	8.637231	0.000000	12.8
408	-0.233491	67.332901	8.637231	0.000000	13.2
409	-0.233491	67.332901	8.637231	0.000000	12.3
410	-0.233491	67.332901	8.637231	0.000000	14.6
411	-0.233491	67.332901	8.637231	0.000000	14.0
412	-0.233491	67.332901	8.637231	0.000000	13.0
413	-0.233491	67.332901	8.637231	0.000000	15.7
414	-0.233491	67.332901	8.637231	0.000000	14.6
415	-0.233491	67.332901	8.637231	0.000000	13.1
416	-0.233491	67.332901	8.637231	0.000000	14.8
417	-0.233491	67.332901	8.637231	0.000000	15.5
418	-0.233491	67.332901	8.637231	0.000000	14.2
419	-0.233491	67.332901	8.637231	0.000000	12.6
420	-0.233491	67.332901	8.637231	0.000000	13.1
421	-0.233491	67.332901	8.637231	0.000000	12.5
422	-0.233491	67.332901	8.637231	0.000000	12.9
423	-0.233491	67.332901	8.637231	0.000000	13.1
424	-0.233491	67.332901	8.637231	0.000000	13.1
425	-0.233491	67.332901	8.637231	0.000000	12.9
426	-0.233491	67.332901	8.637231	0.000000	12.5
427	-0.233491	67.332901	8.637231	0.000000	12.8
428	-0.233491	67.332901	8.637231	0.000000	13.1
429	-0.233491	67.332901	8.637231	0.000000	13.1
430	-0.233491	67.332901	8.637231	0.000000	13.1
431	-0.233491	67.332901	8.637231	0.000000	11.9
432	-0.233491	67.332901	8.637231	0.000000	12.8
433	-0.233491	67.332901	8.637231	0.000000	15.8
434	-0.233491	67.332901	8.637231	0.000000	13.2
435	-0.233491	67.332901	8.637231	0.000000	14.3
436	-0.233491	67.332901	8.637231	0.000000	15.6
437	-0.233491	67.332901	8.637231	0.000000	14.0
438	-0.233491	67.332901	8.637231	0.000000	16.8
439	-0.233491	67.332901	8.637231	0.000000	12.9
440	-0.233491	67.332901	8.637231	0.000000	12.7
441	-0.233491	67.332901	8.637231	0.000000	12.7
442	-0.233491	67.332901	8.637231	0.000000	13.1
443	-0.233491	67.332901	8.637231	0.000000	12.8
444	-0.233491	67.332901	8.637231	0.000000	13.1
445	-0.233491	67.332901	8.637231	0.000000	13.2
446	-0.233491	67.332901	8.637231	0.000000	13.8
447	-0.233491	67.332901	8.637231	0.000000	12.6
448	-0.233491	67.332901	8.637231	0.000000	14.2
449	-0.233491	67.332901	8.637231	0.000000	12.0
450	-0.233491	67.332901	8.637231	0.000000	13.9
451	-0.233491	67.332901	8.637231	0.000000	14.1
452	-0.233491	67.332901	8.637231	0.000000	12.0
453	-0.233491	67.332901	8.637231	0.000000	12.7
454	-0.233491	67.332901	8.637231	0.000000	15.7
455	-0.233491	67.332901	8.637231	0.000000	14.7
456	-0.233491	67.332901	8.637231	0.000000	14.4
457	-0.233491	67.332901	8.637231	0.000000	13.3
458	-0.233491	67.332901	8.637231	0.000000	14.4
459	-0.233491	67.332901	8.637231	0.000000	12.1
460	-0.233491	67.332901	8.637231	0.000000	13.0
461	-0.233491	67.332901	8.637231	0.000000	14.9
462	-0.233491	67.332901	8.637231	0.000000	15.8
463	-0.233491	67.332901	8.637231	0.000000	13.0
464	-0.233491	67.332901	8.637231	0.000000	13.8
465	-0.233491	67.332901	8.637231	0.000000	14.7
466	-0.233491	67.332901	8.637231	0.000000	12.2
467	-0.233491	67.332901	8.637231	0.000000	15.9
468	-0.233491	67.332901	8.637231	0.000000	12.4
469	-0.233491	67.332901	8.637231	0.000000	14.3
470	-0.233491	67.332901	8.637231	0.000000	14.7
471	-0.233491	67.332901	8.637231	0.000000	14.2
472	-0.233491	67.332901	8.637231	0.000000	17.3
473	-0.233491	67.332901	8.637231	0.000000	15.1
474	-0.233491	67.332901	8.637231	0.000000	13.9
475	-0.233491	67.332901	8.637231	0.000000	17.8
476	-0.233491	67.332901	8.637231	0.000000	13.1
477	-0.233491	67.332901	8.637231	0.000000	13.9
478	-0.233491	67.332901	8.637231	0.000000	14.7
479	-0.233491	67.332901	8.637231	0.000000	13.8
480	-0.233491	67.332901	8.637231	0.000000	15.3
481	-0.233491	67.332901	8.637231	0.000000	13.3
482	-0.233491	67.332901	8.637231	0.000000	14.0
483	-0.233491	67.332901	8.637231	0.000000	14.0
484	-0.233491	67.332901	8.637231	0.000000	14.8
485	-0.233491	67.332901	8.637231	0.000000	14.2
486	-0.233491	67.332901	8.637231	0.000000	14.2
487	-0.233491	67.332901	8.637231	0.000000	14.7
488	-0.233491	67.332901	8.637231	0.000000	15.4
489	-0.233491	67.332901	8.637231	0.000000	13.6
490	-0.233491	67.332901	8.637231	0.000000	12.4
491	-0.233491	67.332901	8.637231	0.000000	13.3
492	-0.233491	67.332901	8.637231	0.000000	14.6
493	-0.233491	67.332901	8.637231	0.000000	15.5
494	-0.233491	67.332901	8.637231	0.000000	15.5
495	-0.233491	67.332901	8.637231	0.000000	15.8
496	-0.233491	67.332901	8.637231	0.000000	14.0
497	-0.233491	67.332901	8.637231	0.000000	16.5
498	-0.233491	67.332901	8.637231	0.000000	12.6
499	-0.233491	67.332901	8.637231	0.000000	13.9
500	-0.233491	67.332901	8.637231	0.000000	13.3
501	-0.233491	67.332901	8.637231	0.000000	15.3
502	-0.233491	67.332901	8.637231	0.000000	15.0
503	-0.233491	67.332901	8.637231	0.000000	12.7
504	-0.233491	67.332901	8.637231	0.000000	13.1
505	-0.233491	67.332901	8.637231	0.000000	15.2
506	-0.233491	67.332901	8.637231	0.000000	14.6
507	-0.233491	67.332901	8.637231	0.000000	13.1
508	-0.233491	67.332901	8.637231	0.000000	14.9
509	-0.233491	67.332901	8.637231	0.000000	12.7
510	-0.233491	67.332901	8.637231	0.000000	13.0
511	-0.233491	67.332901	8.637231	0.000000	16.2
512	-0.233491	67.332901	8.637231	0.000000	15.3
513	-0.233491	67.332901	8.637231	0.000000	14.8
514	-0.233491	67.332901	8.637231	0.000000	12.1
