1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
41	-0.660232	0.934965	1.082491	0.034830	2.6
42	-0.632600	0.403415	1.109374	0.011362	1.6
43	-0.571967	0.000000	1.130686	0.032791	1.6
44	-0.649022	0.000000	1.130686	0.035386	1.9
45	-0.630634	0.993990	1.079586	0.015175	1.6
46	-0.640328	0.487560	1.105030	0.018480	1.8
47	-0.616773	0.034780	1.128816	0.022944	1.8
48	-0.589442	0.000000	1.130686	0.018985	1.6
49	-0.611826	0.000000	1.130686	0.049621	1.8
50	-0.620039	0.000000	1.130686	0.022091	2.0
51	-0.634006	0.000000	1.130686	0.047912	1.6
52	-0.726723	0.000000	1.130686	0.015019	1.7
53	-0.665728	0.000000	1.130686	0.046609	1.6
54	-0.610927	0.000000	1.130686	0.020289	1.8
55	-0.689272	0.000000	1.130686	0.012585	1.8
56	-0.568535	0.000000	1.130686	0.016842	1.6
57	-0.583083	0.158802	1.122200	0.051985	1.8
58	-0.657501	0.000000	1.130686	0.039736	1.6
59	-0.680104	0.000000	1.130686	0.043991	1.7
60	-0.674782	0.000000	1.130686	0.027805	1.6
61	-0.635043	0.000000	1.130686	0.046595	1.6
62	-0.724221	0.000000	1.130686	0.051341	1.8
63	-0.653779	0.000000	1.130686	0.053298	1.9
64	-0.679473	0.000000	1.130686	0.086488	1.8
65	-0.702814	0.000000	1.130686	0.072040	1.8
66	-0.661928	0.000000	1.130686	0.063513	1.8
67	-0.693583	0.000000	1.130686	0.061189	1.5
68	-0.705188	0.000000	1.130686	0.038636	1.7
69	-0.699703	0.000000	1.130686	0.056763	1.9
70	-0.678256	0.000000	1.130686	0.041898	1.7
71	-0.726556	0.000000	1.130686	0.025238	1.5
72	-0.729946	0.000000	1.130686	0.040537	1.5
73	-0.753341	0.000000	1.130686	0.086232	1.5
74	-0.706173	0.000000	1.130686	0.094082	1.6
75	-0.779857	0.000000	1.130686	0.095957	1.9
76	-0.728174	0.000000	1.130686	0.065590	1.5
77	-0.678737	0.000000	1.130686	0.025755	1.8
78	-0.744291	0.000000	1.130686	0.034773	1.8
79	-0.809219	0.000000	1.130686	0.100719	1.6
80	-0.747767	0.000000	1.130686	0.027216	1.8
81	-0.764558	0.000000	1.130686	0.032237	1.5
82	-0.722220	0.000000	1.130686	0.023497	1.7
83	-0.792490	0.000000	1.130686	0.049785	1.6
84	-0.747473	0.000000	1.130686	0.051390	1.8
85	-0.736235	1.000000	1.079291	0.028420	2.3
86	-0.810646	0.468450	1.106014	0.026309	2.4
87	-0.758436	0.000000	1.130686	0.030929	3.0
88	-0.801714	0.000000	1.130686	0.020529	2.5
89	-0.722595	0.000000	1.130686	0.019948	1.9
90	-0.760013	0.000000	1.130686	0.037670	2.5
91	-0.772291	0.000000	1.130686	0.035682	2.2
92	-0.679147	0.000000	1.130686	0.041946	2.5
93	-0.820885	0.000000	1.130686	0.045286	1.6
94	-0.781968	0.000000	1.130686	0.040140	1.5
95	-0.743481	0.000000	1.130686	0.037353	1.5
96	-0.760736	0.000000	1.130686	0.064681	1.5
97	-0.802920	0.000000	1.130686	0.050995	1.5
98	-0.779116	0.999982	1.079292	0.042808	2.7
99	-0.777801	0.468432	1.106015	0.046023	1.6
100	-0.767576	0.000000	1.130686	0.047788	1.8
101	-0.793784	0.000000	1.130686	0.049353	1.7
102	-0.817811	0.000000	1.130686	0.039809	1.5
103	-0.792011	0.000000	1.130686	0.034510	1.9
104	-0.806308	0.000000	1.130686	0.032770	1.8
105	-0.733420	0.000000	1.130686	0.041026	2.0
106	-0.788867	0.000000	1.130686	0.031373	1.9
107	-0.811374	0.000000	1.130686	0.030264	1.8
108	-0.813622	0.000000	1.130686	0.049811	1.7
109	-0.743142	0.000000	1.130686	0.030005	1.7
110	-0.789769	0.000000	1.130686	0.047008	1.6
111	-0.785379	0.000000	1.130686	0.064266	1.5
112	-0.779184	1.000000	1.079291	0.046102	1.5
113	-0.800553	2.000000	1.032365	0.043055	1.9
114	-0.775521	1.568226	1.052116	0.028295	1.6
115	-0.763403	1.036677	1.077495	0.049887	1.8
116	-0.805492	0.505128	1.104127	0.065126	1.8
117	-0.803920	1.505128	1.055066	0.030800	1.7
118	-0.926471	2.504754	1.010196	0.064351	1.7
119	-0.785282	3.503546	0.969019	0.056983	1.5
120	-0.734766	4.503546	0.931024	0.035332	1.5
121	-0.876579	3.971996	0.950841	0.040101	1.7
122	-0.746670	3.440446	0.971521	0.027954	1.7
123	-0.796636	2.908897	0.993120	0.027502	2.0
124	-0.800087	2.377391	1.015699	0.037784	1.6
125	-0.851560	1.845861	1.039331	0.029520	1.7
126	-0.751961	1.314314	1.064088	0.038409	1.5
127	-0.789016	0.782879	1.090049	0.032170	1.8
128	-0.803681	0.251338	1.117313	0.027151	1.9
129	-0.767675	0.000000	1.130686	0.044033	1.5
130	-0.847711	0.995771	1.079498	0.042983	1.7
131	-0.826550	1.995769	1.032555	0.034502	1.7
132	-0.828212	2.975693	0.990353	0.028291	1.7
133	-0.766405	2.444812	1.012778	0.024838	1.6
134	-0.814576	1.913392	1.036267	0.039926	1.5
135	-0.875042	1.718993	1.045134	0.050064	1.5
136	-0.787395	2.718393	1.001097	0.024859	1.8
137	-0.866979	2.186844	1.024046	0.058726	1.5
138	-0.845681	2.689004	1.002339	0.064653	1.8
139	-0.831777	3.689004	0.961740	0.068469	2.2
140	-0.781188	4.689004	0.924302	0.025571	2.6
141	-0.789098	4.657090	0.925452	0.047668	2.9
142	-0.802716	4.125550	0.945030	0.028414	1.8
143	-0.833787	4.417179	0.934187	0.019355	1.9
144	-0.790182	3.885930	0.954130	0.037108	1.8
145	-0.811881	4.846939	0.918654	0.040728	1.7
146	-0.838861	5.846938	0.884436	0.054598	2.1
147	-0.824054	6.846938	0.852675	0.011613	1.6
148	-0.876510	7.821534	0.823842	0.032157	2.5
149	-0.788877	7.293605	0.839214	0.028384	1.9
150	-0.873402	6.762056	0.855283	0.057233	1.6
151	-0.859023	7.762056	0.825546	0.019410	2.1
152	-0.827209	8.761763	0.797816	0.028188	1.7
153	-0.738859	8.230398	0.812319	0.018853	1.9
154	-0.754429	8.474986	0.805578	0.018238	1.7
155	-0.828585	8.428250	0.806857	0.030256	1.5
156	-0.910628	7.896946	0.821692	0.046557	1.8
157	-0.797368	8.896797	0.794212	0.041746	1.9
158	-0.876796	9.896797	0.768507	0.030394	1.8
159	-0.787994	10.896797	0.744413	0.024615	1.5
160	-0.823002	11.896361	0.721794	0.020555	1.9
161	-0.780325	11.365175	0.733640	0.008850	1.7
162	-0.837519	10.969805	0.742713	0.054654	1.8
163	-0.832428	10.577402	0.751943	0.021833	1.5
164	-0.815513	11.577400	0.728861	0.018779	1.6
165	-0.783300	11.047356	0.740916	0.009327	2.1
166	-0.787434	11.018809	0.741577	0.015237	1.5
167	-0.821520	10.635479	0.750562	0.019161	1.8
168	-0.830495	11.163707	0.738236	0.019270	1.5
169	-0.797226	10.686099	0.749363	0.009723	2.5
170	-0.789720	10.258969	0.759603	0.020343	1.9
171	-0.860417	9.767319	0.771741	0.025268	1.5
172	-0.766908	9.931082	0.767655	0.022643	1.5
173	-0.813464	9.399691	0.781074	0.021774	1.8
174	-0.832432	10.395449	0.756301	0.021934	1.5
175	-0.796340	11.392183	0.733029	0.018062	1.8
176	-0.831032	11.027654	0.741372	0.011452	1.9
177	-0.792566	10.529877	0.753076	0.014136	1.5
178	-0.858216	10.083428	0.763893	0.028929	1.7
179	-0.800270	10.655533	0.750087	0.020293	2.0
180	-0.817994	10.859286	0.745290	0.014947	1.7
181	-0.831032	10.352167	0.757345	0.027191	1.7
182	-0.888617	10.039617	0.764971	0.013399	1.7
183	-0.863847	9.530203	0.777735	0.028830	1.8
184	-0.810228	9.018064	0.791004	0.054488	2.1
185	-0.891283	10.018064	0.765502	0.033867	2.0
186	-0.738713	11.018064	0.741594	0.012924	1.8
187	-0.795328	10.604716	0.751293	0.023726	1.8
188	-0.782783	10.178404	0.761566	0.017817	1.9
189	-0.803149	10.804269	0.746579	0.030105	1.8
190	-0.774028	10.471848	0.754465	0.035887	1.7
191	-0.864442	11.471777	0.731232	0.022505	1.8
192	-0.812752	12.471745	0.709386	0.026869	1.7
193	-0.814573	13.469937	0.688844	0.033853	2.5
194	-0.741451	14.181793	0.674906	0.019527	2.4
195	-0.852368	13.650290	0.685258	0.020798	3.0
196	-0.800591	13.347599	0.691297	0.005547	2.4
197	-0.855733	13.099991	0.696317	0.027292	2.5
198	-0.809031	12.917166	0.700070	0.013932	1.8
199	-0.889509	13.776321	0.682775	0.033919	2.2
200	-0.804538	13.258591	0.693093	0.013906	2.2
201	-0.856762	12.727636	0.704004	0.056348	1.7
202	-0.839370	13.727240	0.683740	0.021791	1.8
203	-0.849576	13.195761	0.694367	0.011102	1.5
204	-0.826034	12.826952	0.701937	0.018486	2.7
205	-0.811874	12.332751	0.712344	0.015165	1.8
206	-0.937231	11.835919	0.723123	0.014547	1.6
207	-0.828285	11.643828	0.727378	0.022290	1.7
208	-0.764496	12.207290	0.715036	0.022458	1.5
209	-0.809936	11.676301	0.726655	0.031183	1.7
210	-0.848111	12.671475	0.705179	0.006341	1.8
211	-0.781598	12.217163	0.714823	0.011043	1.7
212	-0.832325	11.997056	0.719591	0.010410	1.7
213	-0.814025	11.628653	0.727716	0.010765	1.6
214	-0.792511	11.341368	0.734180	0.021570	1.6
215	-0.837889	11.027561	0.741374	0.024558	1.5
216	-0.825169	12.020589	0.719079	0.011675	1.5
217	-0.796129	11.537067	0.729765	0.028701	1.5
218	-0.798338	11.714481	0.725807	0.020333	1.5
219	-0.793630	12.659890	0.705421	0.021784	1.6
220	-0.731901	12.130430	0.716695	0.017923	1.5
221	-0.815365	13.112140	0.696069	0.013854	1.6
222	-0.861434	12.601100	0.706655	0.022268	2.0
223	-0.820556	13.488896	0.688465	0.015365	1.9
224	-0.868765	13.907511	0.680209	0.021450	1.8
225	-0.774618	14.472823	0.669369	0.005289	1.5
226	-0.750033	14.342580	0.671836	0.014533	1.7
227	-0.785504	14.394415	0.670852	0.023302	1.6
228	-0.799428	15.195724	0.656000	0.009874	1.9
229	-0.812241	15.052466	0.658607	0.025907	1.7
230	-0.848528	14.668058	0.665705	0.022555	2.3
231	-0.806557	15.652500	0.647825	0.027294	2.7
232	-0.835542	16.651679	0.630633	0.011420	2.5
233	-0.777451	17.363829	0.618927	0.010514	2.2
234	-0.786188	16.958056	0.625543	0.008193	2.3
235	-0.815856	16.626345	0.631058	0.011163	2.2
236	-0.790591	16.503899	0.633118	0.011341	2.8
237	-0.872398	16.382210	0.635179	0.021205	2.4
238	-0.879695	16.488375	0.633380	0.014853	2.5
239	-0.755260	16.408472	0.634733	0.017525	2.1
240	-0.799236	15.891469	0.643628	0.014952	1.5
241	-0.855767	15.377166	0.652728	0.021122	1.6
242	-0.783763	15.902290	0.643440	0.016248	1.9
243	-0.804030	15.507528	0.650397	0.017775	2.1
244	-0.766204	15.056789	0.658528	0.014540	3.9
245	-0.864057	15.543228	0.649762	0.009855	2.4
246	-0.797609	15.094681	0.657837	0.022153	1.9
247	-0.860383	15.810533	0.645044	0.036848	1.9
248	-0.761964	16.810521	0.627984	0.008842	1.7
249	-0.802085	16.362875	0.635508	0.009877	1.5
250	-0.872472	16.271222	0.637071	0.010332	2.3
251	-0.849243	15.936165	0.642850	0.014136	1.7
252	-0.809525	16.130404	0.639487	0.025368	2.1
253	-0.863112	15.608375	0.648606	0.020354	1.6
254	-0.852246	16.602812	0.631453	0.006829	1.6
255	-0.818262	16.427760	0.634406	0.013190	1.6
256	-0.840108	16.155655	0.639052	0.016079	1.5
257	-0.834477	15.771536	0.645728	0.024870	1.9
258	-0.779451	16.527428	0.632721	0.011736	1.6
259	-0.841797	17.471982	0.617187	0.011338	2.8
260	-0.811476	17.044272	0.624126	0.012243	1.6
261	-0.832977	16.627358	0.631041	0.023905	1.8
262	-0.831430	16.476409	0.633583	0.034383	1.8
263	-0.822702	17.476201	0.617119	0.016499	1.9
264	-0.821568	16.945492	0.625750	0.032552	2.1
265	-0.890738	17.943137	0.609720	0.019745	1.8
266	-0.810285	17.411631	0.618157	0.014651	1.9
267	-0.877199	16.901969	0.626469	0.029449	1.8
268	-0.819292	17.769043	0.612458	0.011357	1.5
269	-0.805364	18.559774	0.600216	0.007217	1.8
270	-0.826382	18.583601	0.599854	0.019146	1.8
271	-0.808658	18.978440	0.593930	0.015191	2.0
272	-0.827911	19.900117	0.580546	0.027627	1.7
273	-0.845456	20.820125	0.567775	0.034059	1.6
274	-0.863588	21.820113	0.554515	0.022734	1.9
275	-0.810604	22.516009	0.545647	0.019333	2.0
276	-0.766953	23.365365	0.535201	0.018516	1.6
277	-0.806046	22.839240	0.541624	0.015364	1.9
278	-0.809746	23.771365	0.530348	0.024100	1.7
279	-0.857946	24.533924	0.521466	0.038130	2.4
280	-0.829125	25.533915	0.510260	0.011086	1.8
281	-0.869764	26.136285	0.503739	0.019690	1.6
282	-0.863428	25.670795	0.508764	0.010097	1.5
283	-0.823181	25.509880	0.510524	0.027283	1.8
284	-0.853810	25.703834	0.508404	0.013628	1.5
285	-0.872008	26.041493	0.504754	0.050130	1.8
286	-0.852769	25.755724	0.507839	0.019372	1.5
287	-0.844752	26.755719	0.497205	0.061429	2.7
288	-0.754833	26.224170	0.502802	0.019815	1.9
289	-0.809051	27.224169	0.492376	0.014012	1.9
290	-0.839306	26.705129	0.497733	0.017392	1.6
291	-0.823339	26.191708	0.503148	0.013459	1.8
292	-0.877027	25.682907	0.508632	0.008265	1.8
293	-0.791737	25.311978	0.512705	0.017223	1.5
294	-0.842765	25.284900	0.513005	0.020305	1.7
295	-0.816214	26.249592	0.502531	0.011443	2.4
296	-0.800677	25.936117	0.505888	0.004847	3.0
297	-0.849273	25.744815	0.507958	0.004784	2.6
298	-0.838699	25.797849	0.507382	0.028471	3.5
299	-0.776114	26.325275	0.501728	0.024894	2.8
300	-0.855602	25.793750	0.507427	0.019295	2.8
301	-0.862318	25.262689	0.513252	0.024928	1.9
302	-0.828556	26.235913	0.502677	0.008273	1.6
303	-0.852509	26.066546	0.504486	0.016155	1.5
304	-0.830140	25.705076	0.508390	0.049392	1.8
305	-0.817322	26.705032	0.497734	0.012044	2.5
306	-0.848741	26.881322	0.495901	0.015295	1.7
307	-0.815729	26.720769	0.497570	0.029498	2.3
308	-0.831146	27.714733	0.487417	0.020546	2.0
309	-0.865222	27.183271	0.492793	0.008026	1.8
310	-0.826343	26.802197	0.496722	0.005036	1.8
311	-0.872387	26.655368	0.498252	0.025739	1.7
312	-0.833884	27.068011	0.493975	0.016874	2.5
313	-0.823662	26.624382	0.498577	0.033894	1.8
314	-0.807943	27.182014	0.492806	0.024107	2.0
315	-0.837856	28.181969	0.482787	0.014611	1.5
316	-0.755969	29.155835	0.473413	0.027788	1.5
317	-0.942779	30.135088	0.464347	0.032779	1.5
318	-0.825772	29.603538	0.469224	0.028123	1.5
319	-0.758312	30.603533	0.460131	0.027222	1.5
320	-0.783600	30.072043	0.464920	0.008370	1.7
321	-0.833144	29.729267	0.468061	0.010896	1.8
322	-0.811705	29.790839	0.467494	0.010470	2.0
323	-0.822251	29.400252	0.471117	0.021803	1.6
324	-0.856881	30.285064	0.462989	0.010211	1.5
325	-0.828914	30.675678	0.459489	0.026294	1.5
326	-0.823107	30.725679	0.459045	0.006246	1.5
327	-0.803703	31.055972	0.456132	0.030312	1.9
328	-0.788487	30.698868	0.459283	0.024292	1.8
329	-0.807554	31.698518	0.450571	0.019999	1.9
330	-0.745249	31.167921	0.455153	0.008670	1.8
331	-0.783399	30.816849	0.458237	0.038120	1.8
332	-0.847180	30.315185	0.462717	0.035840	1.7
333	-0.789953	31.315185	0.453872	0.013877	1.9
334	-0.811844	30.797302	0.458410	0.010048	1.5
335	-0.827867	30.436975	0.461621	0.010898	1.5
336	-0.808135	30.242842	0.463370	0.016150	1.8
337	-0.804238	29.779258	0.467600	0.021601	1.5
338	-0.836398	30.751208	0.458818	0.023161	1.8
339	-0.714184	31.743596	0.450185	0.004968	1.5
340	-0.816004	31.805192	0.449660	0.012488	1.6
341	-0.857623	31.560363	0.451755	0.033740	1.8
342	-0.916930	31.952665	0.448408	0.004738	1.5
343	-0.852637	31.994655	0.448053	0.026647	1.5
344	-0.796125	32.141307	0.446816	0.018681	1.8
345	-0.821740	32.336890	0.445178	0.022616	1.5
346	-0.847407	32.555496	0.443361	0.013617	1.7
347	-0.843450	33.497446	0.435698	0.040665	2.4
348	-0.853629	34.495078	0.427865	0.009970	2.2
349	-0.845779	35.230278	0.422271	0.015298	2.8
350	-0.810127	34.771744	0.425742	0.022570	2.3
351	-0.810971	34.520349	0.427670	0.012076	2.3
352	-0.849660	35.275420	0.421932	0.020408	4.3
353	-0.786592	36.186459	0.415210	0.023618	1.9
354	-0.837664	35.655549	0.419101	0.019807	2.0
355	-0.810234	36.637213	0.411963	0.018708	1.8
356	-0.821281	36.116635	0.415718	0.017904	1.8
357	-0.752090	35.590344	0.419584	0.041434	1.7
358	-0.779431	36.589936	0.412301	0.028379	1.8
359	-0.787127	37.589907	0.405264	0.031931	1.7
360	-0.814866	37.058391	0.408974	0.018942	2.7
361	-0.816707	38.057910	0.402053	0.012711	1.6
362	-0.814036	38.969943	0.395938	0.011954	1.9
363	-0.819857	39.157669	0.394703	0.035565	1.8
364	-0.791359	38.628549	0.398205	0.011009	1.7
365	-0.833673	39.586571	0.391909	0.013158	1.8
366	-0.841608	40.268240	0.387548	0.009509	2.2
367	-0.816564	40.137516	0.388377	0.026336	1.5
368	-0.834739	40.698577	0.384845	0.029792	1.8
369	-0.842854	41.196911	0.381762	0.011218	1.6
370	-0.797732	40.723997	0.384687	0.015249	1.6
371	-0.782233	40.706816	0.384794	0.015722	1.7
372	-0.800289	40.207957	0.387930	0.020540	1.5
373	-0.822391	39.713851	0.391087	0.019317	1.5
374	-0.841842	40.692226	0.384885	0.024907	1.7
375	-0.825582	40.346190	0.387056	0.044987	1.9
376	-0.870094	41.346187	0.380848	0.046483	1.8
377	-0.875034	42.346187	0.374836	0.029231	1.8
378	-0.838216	43.346187	0.369010	0.015488	1.9
379	-0.828347	42.815583	0.372078	0.011242	1.5
380	-0.861371	42.455951	0.374187	0.009818	1.8
381	-0.917752	42.866723	0.371780	0.019897	1.5
382	-0.822819	42.425079	0.374369	0.019864	1.8
383	-0.821136	43.410606	0.368641	0.009587	2.3
384	-0.830731	42.967468	0.371195	0.020107	1.6
385	-0.847144	43.778241	0.366549	0.031645	2.0
386	-0.859812	44.777975	0.360978	0.013100	1.5
387	-0.813207	45.659483	0.356204	0.017652	1.5
388	-0.765949	45.455231	0.357299	0.008685	1.6
389	-0.853397	45.954419	0.354635	0.006353	1.6
390	-0.839690	45.738403	0.355783	0.013823	1.8
391	-0.826277	46.080909	0.353967	0.007355	1.6
392	-0.802141	46.642684	0.351027	0.008234	1.9
393	-0.828144	46.907273	0.349659	0.008787	1.6
394	-0.877789	47.261191	0.347846	0.010114	1.8
395	-0.812108	47.601819	0.346119	0.012009	1.5
396	-0.811571	47.408795	0.347096	0.041622	1.6
397	-0.826246	46.883095	0.349784	0.028907	1.6
398	-0.785820	47.883095	0.344706	0.015606	1.7
399	-0.815333	47.354031	0.347374	0.017863	2.7
400	-0.874608	46.834207	0.350036	0.006522	2.3
401	-0.812982	46.424518	0.352163	0.016791	4.3
402	-0.828616	46.460167	0.351977	0.032114	3.1
403	-0.855623	45.940052	0.354711	0.018089	2.0
404	-0.782134	45.409050	0.357548	0.018199	1.6
405	-0.806140	45.750619	0.355718	0.009090	1.5
406	-0.844662	45.298717	0.358143	0.007522	1.5
407	-0.790863	45.235579	0.358484	0.015144	1.5
408	-0.830715	44.890911	0.360359	0.030707	2.0
409	-0.772039	45.879749	0.355031	0.011359	3.0
410	-0.853794	46.560886	0.351452	0.019387	1.7
411	-0.798647	46.224989	0.353208	0.044714	1.8
412	-0.759028	47.224924	0.348031	0.012744	1.7
413	-0.814346	46.695018	0.350756	0.024067	1.5
414	-0.865781	46.184020	0.353423	0.013693	1.7
415	-0.866802	47.147398	0.348427	0.017301	1.8
416	-0.778002	46.813097	0.350145	0.013815	1.9
417	-0.797012	46.344518	0.352581	0.021993	2.1
418	-0.840611	45.820366	0.355347	0.011946	1.7
419	-0.793963	45.332856	0.357958	0.041659	1.6
420	-0.856879	46.084977	0.353945	0.022735	1.6
421	-0.810711	45.553428	0.356772	0.021477	1.8
422	-0.824562	46.406493	0.352257	0.044562	1.9
423	-0.789757	45.877727	0.355042	0.018709	1.6
424	-0.803509	45.346247	0.357886	0.011839	1.5
425	-0.848257	44.882349	0.360406	0.018739	2.2
426	-0.817322	45.777765	0.355573	0.022700	1.5
427	-0.749333	46.693145	0.350765	0.027116	1.5
428	-0.768494	47.690951	0.345670	0.010269	1.6
429	-0.813196	47.223427	0.348039	0.007558	2.2
430	-0.813021	47.605416	0.346101	0.021652	1.8
431	-0.833626	48.290339	0.342680	0.013025	1.5
432	-0.872360	49.088561	0.338777	0.034328	1.7
433	-0.833007	48.558067	0.341361	0.014114	1.8
434	-0.870022	48.027614	0.343984	0.005951	1.5
435	-0.845065	47.874358	0.344750	0.016825	1.5
436	-0.756233	47.763907	0.345303	0.016794	1.6
437	-0.791698	47.284038	0.347730	0.029291	1.8
438	-0.815576	46.753227	0.350454	0.023862	1.8
439	-0.826710	46.221745	0.353225	0.025345	1.6
440	-0.877749	45.804185	0.355433	0.011096	1.5
441	-0.814400	45.303255	0.358118	0.024204	1.6
442	-0.774864	44.784514	0.360942	0.016554	1.9
443	-0.839320	44.287180	0.363692	0.011356	1.8
444	-0.838207	44.276431	0.363752	0.020355	1.7
445	-0.734145	44.631162	0.361785	0.013984	1.8
446	-0.867062	44.388410	0.363129	0.034737	1.9
447	-0.827567	44.745160	0.361158	0.017093	1.5
448	-0.806204	44.213843	0.364101	0.026106	1.6
449	-0.799109	45.200998	0.358671	0.018608	1.5
450	-0.806931	44.679025	0.361522	0.013686	2.4
451	-0.786710	44.174035	0.364323	0.022354	2.6
452	-0.829099	43.727365	0.366837	0.017043	3.1
453	-0.870771	43.601280	0.367553	0.003845	2.3
454	-0.847013	43.945187	0.365607	0.012761	1.8
455	-0.869900	43.849839	0.366144	0.012500	2.0
456	-0.905133	44.427167	0.362913	0.009212	1.7
457	-0.838406	44.090349	0.364791	0.022145	1.8
458	-0.822260	43.610670	0.367500	0.025428	2.6
459	-0.767476	43.080293	0.370541	0.014398	2.0
460	-0.846708	42.679631	0.372873	0.027440	2.0
461	-0.762957	42.156043	0.375964	0.018976	1.9
462	-0.874196	41.624796	0.379153	0.020917	1.7
463	-0.848616	41.221280	0.381612	0.010892	1.8
464	-0.856972	41.106410	0.382318	0.028188	1.5
465	-0.882898	40.793036	0.384257	0.011458	1.7
466	-0.824331	41.774513	0.378249	0.025261	2.7
467	-0.770367	41.317684	0.381022	0.026827	1.6
468	-0.840473	42.316880	0.375009	0.008058	1.8
469	-0.836518	42.062917	0.376519	0.014260	1.7
470	-0.820646	42.000400	0.376893	0.018759	1.7
471	-0.830810	41.509893	0.379850	0.018329	1.5
472	-0.845839	40.984401	0.383071	0.018285	1.6
473	-0.741384	41.940059	0.377254	0.009105	1.5
474	-0.853672	41.699830	0.378700	0.027839	1.9
475	-0.840690	41.249712	0.381438	0.023804	1.5
476	-0.881970	42.248548	0.375414	0.044442	1.6
477	-0.849266	41.716999	0.378596	0.012520	1.7
478	-0.799913	41.185672	0.381831	0.009099	1.7
479	-0.834761	40.846332	0.383926	0.037367	1.8
480	-0.809548	40.408218	0.386665	0.029586	1.5
481	-0.855550	41.408217	0.380469	0.010160	1.8
482	-0.910626	42.115535	0.376205	0.020882	1.8
483	-0.895300	41.718209	0.378589	0.009271	1.9
484	-0.790331	41.232457	0.381544	0.026175	1.9
485	-0.855106	40.744683	0.384558	0.010051	1.7
486	-0.770773	41.620679	0.379178	0.018196	2.1
487	-0.804825	41.273835	0.381290	0.029684	1.6
488	-0.849860	42.232236	0.375511	0.005214	1.8
489	-0.791259	41.845568	0.377821	0.018880	1.7
490	-0.840841	41.484379	0.380005	0.024508	1.8
491	-0.835280	42.467957	0.374116	0.018320	2.1
492	-0.801561	41.937306	0.377271	0.008600	1.5
493	-0.812750	41.925922	0.377339	0.013278	1.5
494	-0.817761	41.677611	0.378834	0.020457	1.5
495	-0.792621	42.503096	0.373909	0.022886	1.5
496	-0.798102	42.083867	0.376394	0.027846	1.5
497	-0.821513	41.630205	0.379121	0.018823	1.5
498	-0.817901	41.098968	0.382364	0.008654	1.7
499	-0.783560	40.682654	0.384945	0.013999	1.5
500	-0.751994	40.338528	0.387104	0.010714	1.7
501	-0.782477	40.206240	0.387941	0.011803	1.5
502	-0.822723	40.143903	0.388336	0.006733	1.5
503	-0.829274	40.016261	0.389149	0.023925	1.7
504	-0.801423	39.808552	0.390478	0.023315	2.5
505	-0.764557	40.767822	0.384414	0.031003	2.4
506	-0.778335	41.767748	0.378290	0.011088	2.6
507	-0.800931	41.327742	0.380960	0.019059	3.4
508	-0.812501	41.570362	0.379483	0.013683	2.9
509	-0.797330	41.805153	0.378065	0.021339	2.4
510	-0.795348	42.690098	0.372811	0.006251	1.6
511	-0.816359	42.273450	0.375266	0.011191	1.5
512	-0.854475	42.585253	0.373426	0.018172	2.2
513	-0.829501	42.220190	0.375583	0.029970	1.6
514	-0.799202	41.689233	0.378764	0.024508	2.7
