1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
114	-0.582889	25.481170	0.399108	0.041735	1.7
115	-0.653832	25.258112	0.401032	0.033493	1.5
116	-0.591839	25.034832	0.402977	0.017968	1.7
117	-0.580289	25.292928	0.400730	0.044616	1.9
118	-0.594413	26.257228	0.392553	0.037763	1.6
119	-0.578658	26.033870	0.394418	0.053544	1.7
120	-0.558618	27.033870	0.386206	0.015056	1.5
121	-0.572275	28.031657	0.378347	0.024065	1.9
122	-0.565091	28.395081	0.375563	0.022133	1.6
123	-0.562000	28.172110	0.377266	0.031798	1.5
124	-0.618365	27.948768	0.378988	0.046583	1.7
125	-0.513237	27.725835	0.380722	0.035520	1.5
126	-0.581299	27.502478	0.382475	0.080174	2.0
127	-0.579896	27.279120	0.384244	0.019139	1.6
128	-0.567538	28.279120	0.376447	0.017393	1.8
129	-0.575599	28.245624	0.376703	0.011731	1.8
130	-0.630491	28.054902	0.378168	0.047040	1.7
131	-0.617649	28.672335	0.373467	0.053474	1.8
132	-0.598718	29.672335	0.366097	0.031606	1.5
133	-0.621231	30.672295	0.359012	0.048845	1.7
134	-0.598004	31.672254	0.352197	0.059652	1.5
135	-0.590820	31.448896	0.353696	0.045561	1.8
136	-0.621895	32.448894	0.347079	0.053822	1.7
137	-0.573884	32.230875	0.348500	0.052606	2.2
138	-0.568225	32.007517	0.349969	0.060062	1.9
139	-0.610459	31.784159	0.351450	0.040452	1.8
140	-0.610905	31.560801	0.352943	0.019388	1.6
141	-0.587557	32.027730	0.349836	0.025623	1.5
142	-0.550101	31.808055	0.351291	0.019551	1.5
143	-0.569334	31.585887	0.352775	0.053291	2.0
144	-0.604368	31.362530	0.354280	0.032057	1.5
145	-0.543149	31.140523	0.355788	0.039517	2.3
146	-0.629270	30.917165	0.357319	0.036547	1.6
147	-0.626223	30.693807	0.358863	0.036629	1.5
148	-0.556926	30.516890	0.360095	0.017809	1.8
149	-0.569960	30.299751	0.361619	0.031670	1.5
150	-0.587667	30.669320	0.359033	0.041850	1.8
151	-0.549206	30.457386	0.360512	0.018562	1.5
152	-0.622572	30.234031	0.362083	0.039542	1.7
153	-0.598602	30.010695	0.363669	0.056705	1.9
154	-0.666783	29.787337	0.365268	0.055268	2.4
155	-0.590341	30.317213	0.361496	0.034029	2.3
156	-0.588366	30.093855	0.363077	0.056805	2.6
157	-0.592876	29.870498	0.364671	0.046097	2.0
158	-0.642521	29.647140	0.366279	0.029959	1.5
159	-0.549329	29.423788	0.367901	0.037262	1.8
160	-0.597109	29.200430	0.369538	0.063643	2.2
161	-0.552922	30.146045	0.362706	0.026828	3.0
162	-0.536414	29.922687	0.364297	0.053941	1.9
163	-0.542748	29.699330	0.365902	0.047896	1.6
164	-0.664775	29.475972	0.367521	0.029874	1.7
165	-0.559308	29.252614	0.369155	0.058641	1.7
166	-0.595341	29.047267	0.370669	0.042550	1.7
167	-0.608809	28.823909	0.372331	0.051592	1.6
168	-0.655480	28.600551	0.374008	0.038430	1.5
169	-0.546576	29.578702	0.366775	0.028489	2.8
170	-0.649981	29.355380	0.368401	0.059308	1.7
171	-0.602667	29.132022	0.370043	0.049356	1.9
172	-0.622938	28.908665	0.371699	0.021568	1.7
173	-0.548284	28.685332	0.373369	0.023514	2.1
174	-0.546340	28.462158	0.375054	0.046749	1.9
175	-0.612559	28.238800	0.376755	0.034755	1.5
176	-0.568373	28.015442	0.378472	0.043104	1.5
177	-0.582923	27.792084	0.380205	0.034587	1.8
178	-0.591811	27.568726	0.381953	0.051909	1.6
179	-0.596933	27.345368	0.383718	0.043122	1.8
180	-0.568631	27.122010	0.385499	0.040608	1.7
181	-0.578559	26.898653	0.387297	0.095075	1.7
182	-0.566853	26.675295	0.389111	0.046747	1.6
183	-0.632113	27.675295	0.381117	0.038433	1.9
184	-0.562205	27.451937	0.382874	0.025817	1.7
185	-0.580461	27.228580	0.384647	0.032885	1.7
186	-0.669278	27.010254	0.386396	0.019494	1.5
187	-0.586454	26.786986	0.388202	0.046268	1.8
188	-0.592022	26.563663	0.390024	0.029851	1.5
189	-0.561253	27.357667	0.383620	0.034664	1.9
190	-0.622983	27.150821	0.385268	0.031930	1.9
191	-0.566174	26.927463	0.387064	0.041019	1.7
192	-0.621414	26.704105	0.388876	0.035302	1.8
193	-0.622715	26.851869	0.387675	0.024236	1.8
194	-0.618645	26.628644	0.389492	0.059736	1.7
195	-0.676189	26.405288	0.391327	0.032984	1.5
196	-0.635765	26.181930	0.393180	0.053804	1.5
197	-0.600851	25.958572	0.395050	0.035468	1.7
198	-0.568898	25.735214	0.396938	0.028108	1.7
199	-0.623201	25.511915	0.398844	0.021809	1.8
200	-0.592526	25.349822	0.400239	0.024762	1.8
201	-0.617428	25.126589	0.402176	0.030677	1.5
202	-0.644576	25.406693	0.399748	0.056695	1.5
203	-0.555087	25.183335	0.401681	0.008037	1.8
204	-0.618787	25.203294	0.401508	0.051500	1.5
205	-0.620935	25.024695	0.403066	0.018582	1.6
206	-0.629087	24.802711	0.405019	0.016527	1.6
207	-0.578984	24.599509	0.406824	0.031810	2.3
208	-0.569018	24.376275	0.408826	0.025916	2.3
209	-0.560149	24.154262	0.410836	0.021383	2.9
210	-0.589350	23.931012	0.412877	0.044834	2.3
211	-0.562058	23.710050	0.414918	0.026806	3.2
212	-0.573317	24.709499	0.405845	0.019361	1.7
213	-0.619972	24.491763	0.407788	0.050371	1.9
214	-0.582773	24.268542	0.409799	0.048561	2.1
215	-0.669142	25.268542	0.400942	0.023378	1.7
216	-0.584177	26.268529	0.392460	0.086605	1.7
217	-0.598249	27.268529	0.384329	0.037174	1.7
218	-0.577800	28.268525	0.376528	0.017973	2.8
219	-0.611080	29.102760	0.370259	0.028987	1.5
220	-0.595533	29.246433	0.369200	0.035932	1.7
221	-0.603014	29.023087	0.370848	0.055441	1.6
222	-0.614740	28.799729	0.372512	0.046463	1.8
223	-0.615394	29.799729	0.365179	0.026658	1.5
224	-0.522873	29.576371	0.366792	0.041236	1.7
225	-0.617686	29.353013	0.368419	0.026292	1.7
226	-0.628754	29.129657	0.370060	0.045136	2.5
227	-0.618488	28.906299	0.371716	0.056244	1.6
228	-0.634456	29.906299	0.364414	0.005489	1.5
229	-0.580995	30.808020	0.358072	0.037898	1.7
230	-0.658434	31.253462	0.355019	0.047682	1.7
231	-0.623809	31.030104	0.356543	0.051413	1.7
232	-0.632953	30.806746	0.358080	0.052352	1.7
233	-0.619744	30.583388	0.359631	0.047208	1.8
234	-0.635748	30.360030	0.361195	0.029523	1.8
235	-0.668513	30.141155	0.362741	0.039388	1.8
236	-0.570241	29.917797	0.364332	0.015214	1.8
237	-0.590148	29.694522	0.365937	0.020552	1.8
238	-0.609500	29.479766	0.367493	0.029375	1.6
239	-0.650092	29.379282	0.368226	0.015468	1.7
240	-0.587157	29.157351	0.369856	0.029604	1.7
241	-0.566140	28.934340	0.371508	0.037367	1.7
242	-0.608006	28.710982	0.373177	0.027160	1.6
243	-0.589116	29.651326	0.366249	0.038985	1.6
244	-0.656696	30.642596	0.359219	0.013799	1.9
245	-0.592086	30.728608	0.358621	0.033670	1.5
246	-0.641025	31.708548	0.351954	0.028661	1.7
247	-0.556467	32.708465	0.345402	0.040444	1.7
248	-0.651563	33.320571	0.341509	0.024939	1.7
249	-0.592222	33.104214	0.342875	0.053604	1.7
250	-0.621879	32.892783	0.344220	0.035200	1.5
251	-0.547109	33.892783	0.337949	0.022591	1.7
252	-0.631677	34.891479	0.331911	0.058121	1.9
253	-0.561674	34.713934	0.332968	0.026562	2.5
254	-0.593249	34.490869	0.334307	0.040918	2.3
255	-0.596337	34.267973	0.335655	0.042028	2.2
256	-0.580923	34.046617	0.337005	0.016591	2.1
257	-0.645435	33.828475	0.338346	0.049792	2.2
258	-0.623612	33.635971	0.339538	0.014141	2.2
259	-0.596927	33.412630	0.340932	0.019930	2.8
260	-0.617262	33.210467	0.342203	0.046826	3.2
261	-0.684762	32.987119	0.343619	0.039231	3.9
262	-0.616203	32.763761	0.345046	0.030432	2.7
263	-0.613488	33.510571	0.340319	0.043619	2.2
264	-0.634954	33.718585	0.339025	0.070929	3.8
265	-0.578195	33.495228	0.340415	0.081558	2.4
266	-0.588766	34.495228	0.334281	0.012385	2.2
267	-0.593612	34.274083	0.335618	0.027038	2.2
268	-0.583489	34.131711	0.336485	0.008178	2.1
269	-0.622099	34.283787	0.335559	0.037279	2.2
270	-0.636648	34.064798	0.336894	0.021037	2.3
271	-0.654190	33.842949	0.338257	0.031945	3.2
272	-0.601133	33.619794	0.339638	0.012224	2.3
273	-0.600078	33.398761	0.341019	0.047838	2.2
274	-0.663112	33.182271	0.342381	0.077592	2.3
275	-0.570715	34.182271	0.336177	0.043491	2.2
276	-0.567758	35.182271	0.330193	0.038572	3.3
277	-0.625513	34.958914	0.331511	0.040037	2.4
278	-0.597476	35.890001	0.326085	0.027280	2.3
279	-0.604245	36.865120	0.320590	0.034890	2.2
280	-0.615133	36.641762	0.321832	0.049652	2.1
281	-0.642466	36.418404	0.323084	0.025935	2.3
282	-0.589933	36.195046	0.324346	0.042415	2.2
283	-0.620241	35.971690	0.325618	0.032959	2.2
284	-0.638662	35.748332	0.326899	0.070396	2.2
285	-0.553224	36.748332	0.321238	0.032624	2.2
286	-0.596824	37.748332	0.315770	0.026741	2.4
287	-0.602096	37.525180	0.316974	0.041488	2.2
288	-0.595385	38.467082	0.311954	0.028814	2.2
289	-0.597939	38.243724	0.313130	0.025287	2.3
290	-0.687583	39.169390	0.308313	0.042537	2.3
291	-0.678543	38.946036	0.309461	0.010080	2.1
292	-0.655671	38.723696	0.310613	0.089230	2.3
293	-0.685247	38.501926	0.311771	0.031200	2.2
294	-0.624029	38.278568	0.312946	0.025573	2.3
295	-0.659694	38.871701	0.309846	0.046393	2.2
296	-0.643768	38.648343	0.311006	0.028113	2.3
297	-0.612513	38.424991	0.312175	0.023493	2.3
298	-0.645778	38.201665	0.313352	0.058625	2.8
299	-0.594971	37.978307	0.314539	0.023799	5.5
300	-0.639912	37.754949	0.315735	0.040651	3.2
301	-0.646385	37.531592	0.316940	0.027964	8.3
302	-0.612851	37.308246	0.318154	0.042623	4.2
303	-0.566423	38.304237	0.312810	0.024049	10.3
304	-0.607535	39.297567	0.307657	0.058317	2.9
305	-0.641717	39.424997	0.307008	0.013524	2.8
306	-0.590485	39.201646	0.308147	0.044921	2.7
307	-0.641005	39.025295	0.309053	0.019187	2.6
308	-0.663052	38.801952	0.310207	0.038909	3.9
309	-0.661269	38.578608	0.311370	0.015846	9.2
310	-0.540403	38.490766	0.311830	0.010509	6.0
311	-0.655896	38.977832	0.309297	0.020954	5.6
312	-0.607591	39.198726	0.308162	0.018264	3.9
313	-0.625686	39.340587	0.307438	0.024360	4.7
314	-0.661784	39.260025	0.307849	0.040657	2.8
315	-0.632895	39.036667	0.308994	0.028843	2.7
316	-0.593380	38.813309	0.310148	0.063053	2.9
317	-0.621890	38.589952	0.311311	0.016496	2.8
318	-0.577599	38.366594	0.312482	0.038431	2.8
319	-0.569451	38.244672	0.313125	0.078390	2.7
320	-0.562230	38.021314	0.314310	0.017747	2.8
321	-0.630625	39.017121	0.309095	0.040220	2.4
322	-0.585477	38.794453	0.310246	0.032657	2.3
323	-0.671657	38.571095	0.311409	0.026686	2.5
324	-0.640171	38.347775	0.312581	0.052178	2.5
325	-0.652200	38.124537	0.313761	0.022772	2.8
326	-0.667535	37.901181	0.314951	0.060967	4.7
327	-0.592139	38.133560	0.313713	0.023978	4.0
328	-0.573009	39.126563	0.308532	0.061825	2.8
329	-0.656518	39.216935	0.308069	0.057924	2.6
330	-0.579305	40.216933	0.303037	0.017832	3.0
331	-0.648157	40.791231	0.300220	0.029921	2.5
332	-0.695634	41.383792	0.297369	0.056768	2.5
333	-0.654766	41.160434	0.298437	0.043000	2.4
334	-0.648749	42.160434	0.293712	0.056578	2.4
335	-0.620975	41.937076	0.294754	0.042910	2.8
336	-0.660688	41.713718	0.295804	0.024108	5.7
337	-0.616403	41.722391	0.295763	0.056794	3.2
338	-0.680986	41.499033	0.296820	0.037398	2.6
339	-0.629958	42.064294	0.294160	0.031968	2.5
340	-0.629918	41.851386	0.295156	0.050152	2.4
341	-0.679438	41.656034	0.296077	0.034603	3.2
342	-0.622707	42.648216	0.291461	0.027805	3.2
343	-0.631660	43.004833	0.289837	0.033060	2.2
344	-0.624904	43.589438	0.287214	0.053673	1.9
345	-0.591117	44.560704	0.282959	0.049813	1.9
346	-0.663087	44.337346	0.283926	0.051924	2.3
347	-0.593834	45.292528	0.279835	0.035323	2.3
348	-0.639976	45.109739	0.280609	0.055685	2.6
349	-0.662388	44.886381	0.281560	0.040188	2.3
350	-0.651736	44.663320	0.282517	0.062638	2.5
351	-0.603026	45.663320	0.278279	0.036017	2.6
352	-0.632280	45.439962	0.279214	0.034820	2.4
353	-0.615737	45.216605	0.280156	0.036982	2.6
354	-0.631554	44.993247	0.281104	0.040119	2.5
355	-0.664481	44.769897	0.282059	0.063561	2.4
356	-0.628325	44.546539	0.283020	0.041596	2.5
357	-0.621504	44.323181	0.283988	0.049335	1.6
358	-0.703333	44.099824	0.284962	0.073370	2.7
359	-0.589507	45.099820	0.280651	0.026631	1.7
360	-0.593963	44.884085	0.281570	0.041464	2.0
361	-0.607897	44.660727	0.282528	0.055434	2.3
362	-0.639617	44.437369	0.283492	0.029384	3.0
363	-0.620113	44.214011	0.284463	0.031971	2.4
364	-0.623706	44.035217	0.285245	0.049880	1.9
365	-0.641401	43.811860	0.286228	0.012096	3.8
366	-0.657460	44.012852	0.285343	0.062787	2.4
367	-0.706091	43.789597	0.286327	0.106522	2.3
368	-0.561721	44.789597	0.281974	0.038534	2.1
369	-0.635162	45.789597	0.277753	0.049602	1.6
370	-0.626161	45.566239	0.278685	0.039848	1.8
371	-0.640958	45.342881	0.279623	0.030805	1.8
372	-0.555782	45.119523	0.280567	0.045797	2.2
373	-0.575748	45.710023	0.278084	0.057797	1.6
374	-0.588292	46.710023	0.273977	0.044246	1.8
375	-0.631362	46.487046	0.274882	0.038141	1.6
376	-0.660163	46.263688	0.275795	0.050376	2.0
377	-0.627964	46.040330	0.276714	0.063237	1.5
378	-0.566022	47.040330	0.272647	0.101710	1.8
379	-0.675422	48.040330	0.268698	0.045286	1.9
380	-0.676159	47.818115	0.269565	0.035187	1.8
381	-0.607832	47.594757	0.270443	0.044153	1.5
382	-0.570508	47.371399	0.271327	0.047468	1.7
383	-0.688256	47.148041	0.272216	0.054489	1.6
384	-0.651255	48.147795	0.268280	0.030189	1.7
385	-0.627470	47.924439	0.269150	0.051306	1.5
386	-0.626404	47.701081	0.270025	0.038117	1.5
387	-0.673042	47.477724	0.270905	0.033447	1.7
388	-0.617246	47.254366	0.271792	0.077828	1.6
389	-0.602434	47.031008	0.272684	0.113411	2.0
390	-0.644122	46.807650	0.273582	0.034375	1.6
391	-0.626533	46.584292	0.274487	0.058492	1.5
392	-0.617363	46.360934	0.275397	0.031956	1.9
393	-0.591194	46.137576	0.276313	0.048863	1.7
394	-0.576051	45.914218	0.277235	0.036241	1.6
395	-0.596040	45.690860	0.278164	0.068516	1.5
396	-0.660674	45.467502	0.279099	0.053511	1.6
397	-0.610180	45.244144	0.280040	0.093098	1.9
398	-0.621387	45.020843	0.280987	0.060574	1.8
399	-0.686635	46.020838	0.276794	0.059905	1.5
400	-0.641929	45.797480	0.277720	0.126323	1.6
401	-0.631970	46.797479	0.273624	0.062922	1.5
402	-0.619801	47.797479	0.269646	0.053379	1.7
403	-0.623902	47.574121	0.270525	0.048666	1.7
404	-0.656845	47.947477	0.269060	0.098324	1.5
405	-0.626989	48.947477	0.265213	0.081477	1.7
406	-0.637753	49.947477	0.261475	0.125999	1.7
407	-0.666285	50.947477	0.257841	0.051091	1.8
408	-0.633501	50.724119	0.258644	0.049307	1.5
409	-0.679683	50.500762	0.259452	0.032360	1.7
410	-0.606603	50.277404	0.260265	0.057957	1.8
411	-0.633529	50.054063	0.261083	0.051956	1.6
412	-0.615378	49.830706	0.261906	0.067152	1.7
413	-0.649530	49.609159	0.262728	0.100385	1.8
414	-0.641907	50.609159	0.259059	0.062954	2.3
415	-0.654383	51.609159	0.255491	0.024786	2.4
416	-0.677391	51.385894	0.256279	0.116595	2.9
417	-0.608859	51.162536	0.257072	0.031672	2.4
418	-0.612369	50.939178	0.257870	0.032424	1.6
419	-0.575596	50.715836	0.258673	0.012178	1.7
420	-0.625538	50.503472	0.259442	0.078278	2.1
421	-0.605587	50.327772	0.260081	0.086187	1.5
422	-0.653183	51.327772	0.256485	0.043317	2.5
423	-0.584410	51.104414	0.257279	0.116159	1.9
424	-0.671330	50.881056	0.258079	0.042820	1.8
425	-0.682825	50.657698	0.258883	0.065479	1.7
426	-0.672215	50.434588	0.259692	0.041079	1.8
427	-0.581514	50.211255	0.260506	0.050932	1.8
428	-0.695175	51.211213	0.256899	0.049141	1.7
429	-0.668216	50.987856	0.257696	0.036098	1.8
430	-0.674779	50.764498	0.258498	0.030238	2.6
431	-0.659650	50.541383	0.259304	0.028898	1.8
432	-0.607306	50.322629	0.260100	0.068722	2.1
433	-0.665843	51.015262	0.257598	0.037808	1.5
434	-0.615152	50.791904	0.258399	0.057037	1.5
435	-0.700742	50.568546	0.259206	0.017100	2.1
436	-0.626067	50.345327	0.260017	0.077771	1.5
437	-0.661444	50.133470	0.260791	0.103041	1.6
438	-0.679326	51.133470	0.257176	0.044341	2.0
439	-0.652798	52.133470	0.253659	0.033088	1.5
440	-0.591718	51.914609	0.254421	0.050739	1.5
441	-0.693831	51.692857	0.255197	0.069879	1.7
442	-0.664605	52.692857	0.251734	0.048620	1.6
443	-0.691257	53.657328	0.248482	0.031749	2.1
444	-0.666320	53.434001	0.249227	0.076654	2.3
445	-0.698348	53.210643	0.249977	0.026329	1.7
446	-0.673657	52.987285	0.250732	0.050741	1.9
447	-0.594924	52.764436	0.251490	0.046650	1.8
448	-0.656054	52.541078	0.252253	0.042702	1.6
449	-0.646336	52.317720	0.253022	0.033709	1.7
450	-0.636832	52.094362	0.253795	0.022112	1.6
451	-0.679658	53.076198	0.250431	0.012211	2.2
452	-0.706203	52.870898	0.251127	0.075613	1.5
453	-0.574543	52.647634	0.251888	0.017347	1.6
454	-0.656913	52.441211	0.252596	0.081686	1.7
455	-0.691507	52.501341	0.252390	0.041913	1.9
456	-0.677665	53.500580	0.249005	0.060570	1.6
457	-0.682014	53.277222	0.249753	0.046327	1.6
458	-0.672687	54.277222	0.246436	0.026639	1.6
459	-0.683552	55.277222	0.243205	0.036018	2.0
460	-0.601655	56.277195	0.240058	0.077187	1.8
461	-0.690212	56.053838	0.240754	0.044023	1.6
462	-0.699850	55.830481	0.241453	0.080654	1.7
463	-0.660588	55.607124	0.242157	0.085666	1.7
464	-0.703034	56.607124	0.239037	0.034164	1.7
465	-0.684698	56.383766	0.239727	0.027967	1.5
466	-0.634679	56.160447	0.240421	0.065956	1.8
467	-0.714256	55.937091	0.241119	0.020751	2.2
468	-0.664027	55.713733	0.241821	0.052284	2.2
469	-0.668467	55.490375	0.242527	0.012993	2.8
470	-0.602785	55.267705	0.243235	0.038395	2.3
471	-0.709360	55.563131	0.242297	0.018748	3.4
472	-0.713118	55.340067	0.243005	0.060816	1.7
473	-0.664447	55.116723	0.243718	0.050218	1.9
474	-0.624706	56.116723	0.240557	0.065383	1.5
475	-0.648289	57.116723	0.237478	0.071814	1.8
476	-0.695958	58.116723	0.234476	0.015700	1.6
477	-0.677836	58.957232	0.232011	0.011769	1.7
478	-0.689409	58.765094	0.232570	0.029654	1.7
479	-0.641646	58.547984	0.233205	0.031972	2.3
480	-0.677667	58.324665	0.233861	0.035974	1.6
481	-0.671176	59.324642	0.230950	0.019276	1.7
482	-0.675902	60.324424	0.228111	0.025722	1.7
483	-0.643276	60.793882	0.226802	0.059947	1.5
484	-0.650348	60.570549	0.227423	0.034948	1.7
485	-0.674542	61.570549	0.224668	0.022356	1.8
486	-0.671179	62.569370	0.221983	0.060527	1.6
487	-0.721791	63.568843	0.219360	0.036262	2.0
488	-0.717321	63.345485	0.219940	0.026603	2.2
489	-0.642705	64.341053	0.217375	0.017957	1.5
490	-0.687102	64.164659	0.217825	0.015647	1.5
491	-0.610619	63.970764	0.218322	0.061783	1.5
492	-0.627246	63.747408	0.218897	0.043863	1.5
493	-0.731813	64.747408	0.216345	0.028333	1.7
494	-0.667726	64.524050	0.216910	0.020419	1.4
495	-0.675604	64.300758	0.217477	0.012944	1.7
496	-0.687115	64.117925	0.217945	0.014518	1.9
497	-0.647282	64.463370	0.217064	0.042100	2.0
498	-0.648371	64.740213	0.216363	0.086354	1.9
499	-0.690407	64.516870	0.216928	0.009734	1.8
500	-0.654011	64.293527	0.217496	0.063743	1.6
501	-0.615226	65.189884	0.215234	0.040373	1.5
502	-0.695886	64.966526	0.215793	0.099826	1.5
503	-0.690433	64.743168	0.216355	0.033275	1.5
504	-0.631462	65.743168	0.213861	0.086887	1.6
505	-0.668772	65.519810	0.214413	0.033792	1.8
506	-0.661014	66.519810	0.211963	0.057131	1.8
507	-0.653466	67.519810	0.209569	0.043099	1.5
508	-0.620474	67.296452	0.210099	0.047150	1.6
509	-0.630451	68.296452	0.207746	0.017744	1.7
510	-0.636511	68.073223	0.208267	0.024528	1.8
511	-0.664226	67.852115	0.208785	0.032118	1.7
512	-0.666609	67.825652	0.208847	0.068733	1.5
513	-0.643547	68.825652	0.206522	0.014679	1.6
514	-0.644448	68.602515	0.207036	0.094541	2.0
